,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
8130,THEFT/OTHER,Anacostia,2019,248
8131,THEFT/OTHER,Columbia Heights,2019,1892
8132,THEFT F/AUTO,Shaw,2019,1837
8133,ROBBERY,Shaw,2019,1837
8134,THEFT F/AUTO,Shaw,2019,1837
8135,THEFT/OTHER,Anacostia,2019,248
8136,THEFT F/AUTO,Capitol Hill,2019,1598
8137,SEX ABUSE,Petworth,2019,501
8138,THEFT F/AUTO,Navy Yard,2019,359
8139,THEFT F/AUTO,Capitol Hill,2019,1598
8140,THEFT F/AUTO,Petworth,2019,501
8141,THEFT/OTHER,Dupont Circle,2019,1134
8142,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
8143,THEFT/OTHER,Columbia Heights,2019,1892
8144,THEFT/OTHER,Columbia Heights,2019,1892
8145,THEFT/OTHER,Columbia Heights,2019,1892
8146,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8147,THEFT/OTHER,Adams Morgan,2019,635
8148,THEFT/OTHER,Columbia Heights,2019,1892
8149,THEFT/OTHER,Capitol Hill,2019,1598
8150,MOTOR VEHICLE THEFT,Shaw,2019,1837
8151,THEFT/OTHER,Adams Morgan,2019,635
8152,THEFT/OTHER,Petworth,2019,501
8153,ROBBERY,Capitol Hill,2019,1598
8154,THEFT/OTHER,Sixteenth Street Heights,2019,813
8155,BURGLARY,Dupont Circle,2019,1134
8156,THEFT/OTHER,Petworth,2019,501
8157,THEFT/OTHER,Navy Yard,2019,359
8158,THEFT/OTHER,Columbia Heights,2019,1892
8159,THEFT/OTHER,Capitol Hill,2019,1598
8160,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
8161,THEFT/OTHER,Capitol Hill,2019,1598
8162,BURGLARY,Sixteenth Street Heights,2019,813
8163,THEFT/OTHER,Columbia Heights,2019,1892
8164,THEFT/OTHER,Dupont Circle,2019,1134
8165,THEFT/OTHER,Capitol Hill,2019,1598
8166,THEFT/OTHER,U Street Corridor,2019,288
8167,THEFT/OTHER,Capitol Hill,2019,1598
8168,THEFT/OTHER,Columbia Heights,2019,1892
8169,THEFT/OTHER,Shaw,2019,1837
8170,THEFT F/AUTO,Shaw,2019,1837
8171,THEFT F/AUTO,Dupont Circle,2019,1134
8172,THEFT F/AUTO,Petworth,2019,501
8173,THEFT F/AUTO,Shaw,2019,1837
8174,THEFT F/AUTO,Columbia Heights,2019,1892
8175,THEFT/OTHER,Dupont Circle,2019,1134
8176,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8177,THEFT/OTHER,Columbia Heights,2019,1892
8178,THEFT F/AUTO,Anacostia,2019,248
8179,THEFT/OTHER,Anacostia,2019,248
8180,THEFT/OTHER,Adams Morgan,2019,635
8181,THEFT F/AUTO,Dupont Circle,2019,1134
8182,MOTOR VEHICLE THEFT,Shaw,2019,1837
8183,THEFT F/AUTO,Dupont Circle,2019,1134
8184,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2019,1598
8185,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
8186,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8187,ASSAULT W/DANGEROUS WEAPON,NoMa,2019,441
8188,ROBBERY,Sixteenth Street Heights,2019,813
8189,THEFT/OTHER,Capitol Hill,2019,1598
8190,THEFT/OTHER,Columbia Heights,2019,1892
8191,THEFT/OTHER,Dupont Circle,2019,1134
8192,THEFT/OTHER,Adams Morgan,2019,635
8193,THEFT/OTHER,Columbia Heights,2019,1892
8194,THEFT/OTHER,Adams Morgan,2019,635
8195,THEFT F/AUTO,Dupont Circle,2019,1134
8196,THEFT/OTHER,Capitol Hill,2019,1598
8197,THEFT/OTHER,NoMa,2019,441
8198,THEFT F/AUTO,Dupont Circle,2019,1134
8199,THEFT F/AUTO,U Street Corridor,2019,288
8200,THEFT/OTHER,Shaw,2019,1837
8201,THEFT/OTHER,Capitol Hill,2019,1598
8202,THEFT F/AUTO,Adams Morgan,2019,635
8203,THEFT/OTHER,Columbia Heights,2019,1892
8204,THEFT F/AUTO,Dupont Circle,2019,1134
8205,THEFT F/AUTO,Shaw,2019,1837
8206,THEFT/OTHER,Capitol Hill,2019,1598
8207,THEFT/OTHER,NoMa,2019,441
8208,THEFT/OTHER,Petworth,2019,501
8209,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
8210,THEFT F/AUTO,Shaw,2019,1837
8211,THEFT F/AUTO,Shaw,2019,1837
8212,ROBBERY,Capitol Hill,2019,1598
8213,THEFT/OTHER,Dupont Circle,2019,1134
8214,THEFT F/AUTO,Anacostia,2019,248
8215,THEFT/OTHER,Navy Yard,2019,359
8216,MOTOR VEHICLE THEFT,Petworth,2019,501
8217,THEFT/OTHER,Capitol Hill,2019,1598
8218,THEFT/OTHER,Shaw,2019,1837
8219,THEFT F/AUTO,Capitol Hill,2019,1598
8220,THEFT/OTHER,Capitol Hill,2019,1598
8221,THEFT/OTHER,Columbia Heights,2019,1892
8222,THEFT F/AUTO,Navy Yard,2019,359
8223,THEFT/OTHER,Columbia Heights,2019,1892
8224,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2019,359
8225,THEFT/OTHER,Adams Morgan,2019,635
8226,BURGLARY,Navy Yard,2019,359
8227,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
8228,THEFT/OTHER,Navy Yard,2019,359
8229,THEFT/OTHER,Sixteenth Street Heights,2019,813
8230,THEFT/OTHER,Adams Morgan,2019,635
8231,THEFT/OTHER,Sixteenth Street Heights,2019,813
8232,THEFT/OTHER,Shaw,2019,1837
8233,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
8234,THEFT F/AUTO,Shaw,2019,1837
8235,THEFT F/AUTO,Capitol Hill,2019,1598
8236,ROBBERY,Capitol Hill,2019,1598
8237,THEFT/OTHER,NoMa,2019,441
8238,THEFT F/AUTO,U Street Corridor,2019,288
8239,THEFT/OTHER,Shaw,2019,1837
8240,THEFT F/AUTO,Petworth,2019,501
8241,BURGLARY,Capitol Hill,2019,1598
8242,MOTOR VEHICLE THEFT,Petworth,2019,501
8243,THEFT/OTHER,Sixteenth Street Heights,2019,813
8244,THEFT/OTHER,Columbia Heights,2019,1892
8245,THEFT/OTHER,Columbia Heights,2019,1892
8246,ROBBERY,Columbia Heights,2019,1892
8247,THEFT/OTHER,Adams Morgan,2019,635
8248,THEFT F/AUTO,Shaw,2019,1837
8249,THEFT/OTHER,Capitol Hill,2019,1598
8250,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
8251,THEFT/OTHER,Sixteenth Street Heights,2019,813
8252,THEFT F/AUTO,Adams Morgan,2019,635
8253,THEFT/OTHER,Adams Morgan,2019,635
8254,THEFT/OTHER,Adams Morgan,2019,635
8255,THEFT F/AUTO,Anacostia,2019,248
8256,THEFT F/AUTO,Dupont Circle,2019,1134
8257,THEFT F/AUTO,Columbia Heights,2019,1892
8258,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8259,ROBBERY,Petworth,2019,501
8260,ROBBERY,Columbia Heights,2019,1892
8261,THEFT F/AUTO,Shaw,2019,1837
8262,THEFT/OTHER,Columbia Heights,2019,1892
8263,BURGLARY,Navy Yard,2019,359
8264,THEFT/OTHER,Dupont Circle,2019,1134
8265,THEFT/OTHER,Capitol Hill,2019,1598
8266,THEFT F/AUTO,Columbia Heights,2019,1892
8267,THEFT/OTHER,NoMa,2019,441
8268,THEFT F/AUTO,Shaw,2019,1837
8269,THEFT/OTHER,Dupont Circle,2019,1134
8270,THEFT/OTHER,Columbia Heights,2019,1892
8271,THEFT F/AUTO,NoMa,2019,441
8272,THEFT F/AUTO,Capitol Hill,2019,1598
8273,THEFT/OTHER,Columbia Heights,2019,1892
8274,THEFT/OTHER,Columbia Heights,2019,1892
8275,THEFT/OTHER,Shaw,2019,1837
8276,THEFT F/AUTO,Dupont Circle,2019,1134
8277,THEFT F/AUTO,Shaw,2019,1837
8278,THEFT/OTHER,Shaw,2019,1837
8279,THEFT/OTHER,Capitol Hill,2019,1598
8280,THEFT/OTHER,Columbia Heights,2019,1892
8281,ROBBERY,Adams Morgan,2019,635
8282,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
8283,THEFT F/AUTO,Dupont Circle,2019,1134
8284,THEFT/OTHER,Petworth,2019,501
8285,THEFT/OTHER,Capitol Hill,2019,1598
8286,THEFT/OTHER,NoMa,2019,441
8287,BURGLARY,Sixteenth Street Heights,2019,813
8288,THEFT F/AUTO,Shaw,2019,1837
8289,THEFT F/AUTO,Capitol Hill,2019,1598
8290,ROBBERY,Columbia Heights,2019,1892
8291,THEFT F/AUTO,Dupont Circle,2019,1134
8292,THEFT F/AUTO,Dupont Circle,2019,1134
8293,THEFT F/AUTO,NoMa,2019,441
8294,THEFT/OTHER,Navy Yard,2019,359
8295,THEFT/OTHER,Anacostia,2019,248
8296,THEFT/OTHER,Shaw,2019,1837
8297,THEFT/OTHER,Capitol Hill,2019,1598
8298,THEFT/OTHER,Adams Morgan,2019,635
8299,THEFT/OTHER,Columbia Heights,2019,1892
8300,THEFT/OTHER,Adams Morgan,2019,635
8301,THEFT/OTHER,Navy Yard,2019,359
8302,BURGLARY,Sixteenth Street Heights,2019,813
8303,ROBBERY,Capitol Hill,2019,1598
8304,THEFT/OTHER,Navy Yard,2019,359
8305,THEFT F/AUTO,Shaw,2019,1837
8306,THEFT F/AUTO,Dupont Circle,2019,1134
8307,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
8308,THEFT/OTHER,Shaw,2019,1837
8309,MOTOR VEHICLE THEFT,Shaw,2019,1837
8310,THEFT F/AUTO,Capitol Hill,2019,1598
8311,THEFT F/AUTO,Columbia Heights,2019,1892
8312,ROBBERY,Columbia Heights,2019,1892
8313,THEFT F/AUTO,Anacostia,2019,248
8314,THEFT F/AUTO,U Street Corridor,2019,288
8315,THEFT F/AUTO,Petworth,2019,501
8316,THEFT/OTHER,Columbia Heights,2019,1892
8317,THEFT F/AUTO,Capitol Hill,2019,1598
8318,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8319,ROBBERY,Columbia Heights,2019,1892
8320,THEFT/OTHER,Adams Morgan,2019,635
8321,THEFT F/AUTO,Columbia Heights,2019,1892
8322,THEFT F/AUTO,Dupont Circle,2019,1134
8323,THEFT F/AUTO,Adams Morgan,2019,635
8324,THEFT/OTHER,Navy Yard,2019,359
8325,THEFT/OTHER,U Street Corridor,2019,288
8326,THEFT/OTHER,Capitol Hill,2019,1598
8327,THEFT/OTHER,Adams Morgan,2019,635
8328,THEFT F/AUTO,Anacostia,2019,248
8329,THEFT/OTHER,Sixteenth Street Heights,2019,813
8330,THEFT/OTHER,Adams Morgan,2019,635
8331,ROBBERY,Columbia Heights,2019,1892
8332,THEFT F/AUTO,Shaw,2019,1837
8333,THEFT/OTHER,Sixteenth Street Heights,2019,813
8334,THEFT/OTHER,Shaw,2019,1837
8335,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
8336,THEFT F/AUTO,Shaw,2019,1837
8337,THEFT F/AUTO,Shaw,2019,1837
8338,THEFT F/AUTO,NoMa,2019,441
8339,THEFT/OTHER,Navy Yard,2019,359
8340,THEFT F/AUTO,U Street Corridor,2019,288
8341,THEFT/OTHER,Shaw,2019,1837
8342,THEFT F/AUTO,Capitol Hill,2019,1598
8343,BURGLARY,Columbia Heights,2019,1892
8344,THEFT/OTHER,Shaw,2019,1837
8345,THEFT F/AUTO,Petworth,2019,501
8346,BURGLARY,Dupont Circle,2019,1134
8347,THEFT/OTHER,Adams Morgan,2019,635
8348,THEFT/OTHER,Columbia Heights,2019,1892
8349,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
8350,THEFT F/AUTO,Shaw,2019,1837
8351,THEFT/OTHER,Shaw,2019,1837
8352,THEFT F/AUTO,Shaw,2019,1837
8353,THEFT/OTHER,Petworth,2019,501
8354,THEFT F/AUTO,Columbia Heights,2019,1892
8355,MOTOR VEHICLE THEFT,NoMa,2019,441
8356,THEFT F/AUTO,Shaw,2019,1837
8357,THEFT/OTHER,Columbia Heights,2019,1892
8358,ROBBERY,Sixteenth Street Heights,2019,813
8359,THEFT/OTHER,Columbia Heights,2019,1892
8360,BURGLARY,Capitol Hill,2019,1598
8361,THEFT/OTHER,Shaw,2019,1837
8362,THEFT/OTHER,Capitol Hill,2019,1598
8363,THEFT/OTHER,Shaw,2019,1837
8364,THEFT/OTHER,Capitol Hill,2019,1598
8365,THEFT/OTHER,Columbia Heights,2019,1892
8366,THEFT F/AUTO,Shaw,2019,1837
8367,THEFT F/AUTO,Dupont Circle,2019,1134
8368,THEFT F/AUTO,Shaw,2019,1837
8369,BURGLARY,Columbia Heights,2019,1892
8370,THEFT F/AUTO,Columbia Heights,2019,1892
8371,THEFT F/AUTO,Adams Morgan,2019,635
8372,THEFT/OTHER,NoMa,2019,441
8373,THEFT F/AUTO,Columbia Heights,2019,1892
8374,THEFT/OTHER,Sixteenth Street Heights,2019,813
8375,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
8376,THEFT/OTHER,Shaw,2019,1837
8377,THEFT F/AUTO,Dupont Circle,2019,1134
8378,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
8379,BURGLARY,Adams Morgan,2019,635
8380,MOTOR VEHICLE THEFT,NoMa,2019,441
8381,THEFT/OTHER,Columbia Heights,2019,1892
8382,BURGLARY,Columbia Heights,2019,1892
8383,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8384,THEFT F/AUTO,Dupont Circle,2019,1134
8385,THEFT F/AUTO,Dupont Circle,2019,1134
8386,THEFT/OTHER,Anacostia,2019,248
8387,THEFT/OTHER,Dupont Circle,2019,1134
8388,THEFT/OTHER,Shaw,2019,1837
8389,THEFT/OTHER,Capitol Hill,2019,1598
8390,THEFT/OTHER,Columbia Heights,2019,1892
8391,THEFT F/AUTO,Shaw,2019,1837
8392,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2019,813
8393,THEFT/OTHER,Adams Morgan,2019,635
8394,THEFT/OTHER,Shaw,2019,1837
8395,THEFT/OTHER,Dupont Circle,2019,1134
8396,THEFT F/AUTO,Navy Yard,2019,359
8397,THEFT F/AUTO,Capitol Hill,2019,1598
8398,ROBBERY,Capitol Hill,2019,1598
8399,THEFT/OTHER,Columbia Heights,2019,1892
8400,THEFT F/AUTO,Columbia Heights,2019,1892
8401,THEFT/OTHER,Shaw,2019,1837
8402,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
8403,THEFT F/AUTO,Shaw,2019,1837
8404,BURGLARY,Dupont Circle,2019,1134
8405,THEFT/OTHER,Adams Morgan,2019,635
8406,THEFT/OTHER,Columbia Heights,2019,1892
8407,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
8408,THEFT F/AUTO,Shaw,2019,1837
8409,BURGLARY,Capitol Hill,2019,1598
8410,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
8411,THEFT/OTHER,Columbia Heights,2019,1892
8412,THEFT/OTHER,Capitol Hill,2019,1598
8413,THEFT/OTHER,Columbia Heights,2019,1892
8414,THEFT/OTHER,Columbia Heights,2019,1892
8415,THEFT/OTHER,Adams Morgan,2019,635
8416,THEFT/OTHER,Capitol Hill,2019,1598
8417,THEFT/OTHER,Petworth,2019,501
8418,ROBBERY,Dupont Circle,2019,1134
8419,THEFT/OTHER,Sixteenth Street Heights,2019,813
8420,THEFT F/AUTO,Dupont Circle,2019,1134
8421,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8422,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
8423,THEFT F/AUTO,Shaw,2019,1837
8424,THEFT/OTHER,Adams Morgan,2019,635
8425,ROBBERY,Sixteenth Street Heights,2019,813
8426,THEFT F/AUTO,Capitol Hill,2019,1598
8427,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8428,THEFT F/AUTO,U Street Corridor,2019,288
8429,THEFT/OTHER,Petworth,2019,501
8430,THEFT F/AUTO,Columbia Heights,2019,1892
8431,THEFT F/AUTO,Adams Morgan,2019,635
8432,THEFT F/AUTO,U Street Corridor,2019,288
8433,THEFT F/AUTO,Adams Morgan,2019,635
8434,THEFT F/AUTO,Capitol Hill,2019,1598
8435,THEFT F/AUTO,Petworth,2019,501
8436,THEFT F/AUTO,Columbia Heights,2019,1892
8437,ROBBERY,Columbia Heights,2019,1892
8438,THEFT F/AUTO,Petworth,2019,501
8439,BURGLARY,Sixteenth Street Heights,2019,813
8440,THEFT/OTHER,Capitol Hill,2019,1598
8441,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8442,THEFT/OTHER,Columbia Heights,2019,1892
8443,THEFT/OTHER,Shaw,2019,1837
8444,THEFT/OTHER,Petworth,2019,501
8445,THEFT/OTHER,Columbia Heights,2019,1892
8446,THEFT/OTHER,Navy Yard,2019,359
8447,THEFT F/AUTO,Capitol Hill,2019,1598
8448,THEFT F/AUTO,NoMa,2019,441
8449,THEFT/OTHER,Shaw,2019,1837
8450,THEFT/OTHER,Adams Morgan,2019,635
8451,THEFT/OTHER,Shaw,2019,1837
8452,THEFT F/AUTO,Columbia Heights,2019,1892
8453,THEFT/OTHER,Sixteenth Street Heights,2019,813
8454,THEFT/OTHER,Columbia Heights,2019,1892
8455,THEFT/OTHER,Capitol Hill,2019,1598
8456,THEFT/OTHER,Columbia Heights,2019,1892
8457,THEFT/OTHER,Columbia Heights,2019,1892
8458,THEFT F/AUTO,Columbia Heights,2019,1892
8459,ASSAULT W/DANGEROUS WEAPON,NoMa,2019,441
8460,THEFT/OTHER,Columbia Heights,2019,1892
8461,THEFT F/AUTO,Shaw,2019,1837
8462,THEFT/OTHER,Columbia Heights,2019,1892
8463,THEFT/OTHER,Capitol Hill,2019,1598
8464,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8465,THEFT F/AUTO,Shaw,2019,1837
8466,THEFT/OTHER,Shaw,2019,1837
8467,THEFT/OTHER,Columbia Heights,2019,1892
8468,THEFT/OTHER,NoMa,2019,441
8469,THEFT/OTHER,Capitol Hill,2019,1598
8470,THEFT F/AUTO,Capitol Hill,2019,1598
8471,ROBBERY,Shaw,2019,1837
8472,THEFT F/AUTO,Capitol Hill,2019,1598
8473,ROBBERY,Shaw,2019,1837
8474,THEFT/OTHER,Navy Yard,2019,359
8475,THEFT F/AUTO,Dupont Circle,2019,1134
8476,THEFT F/AUTO,Shaw,2019,1837
8477,THEFT F/AUTO,Shaw,2019,1837
8478,THEFT F/AUTO,Petworth,2019,501
8479,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8480,THEFT/OTHER,Capitol Hill,2019,1598
8481,THEFT/OTHER,NoMa,2019,441
8482,THEFT F/AUTO,Shaw,2019,1837
8483,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
8484,THEFT F/AUTO,Columbia Heights,2019,1892
8485,BURGLARY,Columbia Heights,2019,1892
8486,THEFT F/AUTO,Columbia Heights,2019,1892
8487,THEFT/OTHER,Capitol Hill,2019,1598
8488,THEFT/OTHER,Petworth,2019,501
8489,THEFT F/AUTO,Dupont Circle,2019,1134
8490,THEFT F/AUTO,U Street Corridor,2019,288
8491,THEFT/OTHER,Capitol Hill,2019,1598
8492,THEFT F/AUTO,Shaw,2019,1837
8493,THEFT F/AUTO,Columbia Heights,2019,1892
8494,THEFT F/AUTO,NoMa,2019,441
8495,ROBBERY,Columbia Heights,2019,1892
8496,THEFT F/AUTO,Dupont Circle,2019,1134
8497,THEFT/OTHER,Capitol Hill,2019,1598
8498,THEFT/OTHER,Columbia Heights,2019,1892
8499,THEFT/OTHER,Petworth,2019,501
8500,ROBBERY,Dupont Circle,2019,1134
8501,THEFT/OTHER,Dupont Circle,2019,1134
8502,THEFT/OTHER,Navy Yard,2019,359
8503,THEFT F/AUTO,Columbia Heights,2019,1892
8504,THEFT F/AUTO,Columbia Heights,2019,1892
8505,THEFT/OTHER,Capitol Hill,2019,1598
8506,THEFT F/AUTO,Shaw,2019,1837
8507,THEFT/OTHER,Capitol Hill,2019,1598
8508,THEFT/OTHER,Petworth,2019,501
8509,THEFT F/AUTO,U Street Corridor,2019,288
8510,THEFT/OTHER,Columbia Heights,2019,1892
8511,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
8512,THEFT/OTHER,NoMa,2019,441
8513,THEFT F/AUTO,Shaw,2019,1837
8514,THEFT/OTHER,Columbia Heights,2019,1892
8515,THEFT/OTHER,Columbia Heights,2019,1892
8516,THEFT/OTHER,Sixteenth Street Heights,2019,813
8517,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
8518,THEFT/OTHER,Adams Morgan,2019,635
8519,THEFT F/AUTO,Dupont Circle,2019,1134
8520,ROBBERY,Capitol Hill,2019,1598
8521,THEFT/OTHER,Navy Yard,2019,359
8522,THEFT/OTHER,Shaw,2019,1837
8523,THEFT/OTHER,Capitol Hill,2019,1598
8524,BURGLARY,Dupont Circle,2019,1134
8525,THEFT F/AUTO,Shaw,2019,1837
8526,ROBBERY,Sixteenth Street Heights,2019,813
8527,THEFT/OTHER,Adams Morgan,2019,635
8528,THEFT/OTHER,Capitol Hill,2019,1598
8529,THEFT F/AUTO,Columbia Heights,2019,1892
8530,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
8531,THEFT F/AUTO,Anacostia,2019,248
8532,THEFT F/AUTO,Shaw,2019,1837
8533,THEFT/OTHER,Capitol Hill,2019,1598
8534,THEFT F/AUTO,U Street Corridor,2019,288
8535,THEFT/OTHER,Columbia Heights,2019,1892
8536,THEFT/OTHER,NoMa,2019,441
8537,THEFT/OTHER,Dupont Circle,2019,1134
8538,ROBBERY,Adams Morgan,2019,635
8539,THEFT F/AUTO,Adams Morgan,2019,635
8540,THEFT/OTHER,Capitol Hill,2019,1598
8541,ROBBERY,Capitol Hill,2019,1598
8542,THEFT/OTHER,Anacostia,2019,248
8543,THEFT F/AUTO,Capitol Hill,2019,1598
8544,MOTOR VEHICLE THEFT,Petworth,2019,501
8545,THEFT/OTHER,Shaw,2019,1837
8546,THEFT/OTHER,Shaw,2019,1837
8547,THEFT/OTHER,Anacostia,2019,248
8548,THEFT F/AUTO,Petworth,2019,501
8549,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8550,THEFT/OTHER,Capitol Hill,2019,1598
8551,THEFT/OTHER,Columbia Heights,2019,1892
8552,THEFT/OTHER,Sixteenth Street Heights,2019,813
8553,THEFT F/AUTO,Capitol Hill,2019,1598
8554,THEFT F/AUTO,Columbia Heights,2019,1892
8555,THEFT F/AUTO,Shaw,2019,1837
8556,THEFT F/AUTO,Capitol Hill,2019,1598
8557,THEFT F/AUTO,Sixteenth Street Heights,2019,813
8558,THEFT F/AUTO,Dupont Circle,2019,1134
8559,ROBBERY,Shaw,2019,1837
8560,THEFT F/AUTO,Adams Morgan,2019,635
8561,BURGLARY,Capitol Hill,2019,1598
8562,THEFT/OTHER,Dupont Circle,2019,1134
8563,THEFT/OTHER,Columbia Heights,2019,1892
8564,THEFT/OTHER,Adams Morgan,2019,635
8565,THEFT/OTHER,Columbia Heights,2019,1892
8566,THEFT F/AUTO,Columbia Heights,2019,1892
8567,THEFT F/AUTO,Columbia Heights,2019,1892
8568,THEFT/OTHER,Sixteenth Street Heights,2019,813
8569,THEFT/OTHER,Capitol Hill,2019,1598
8570,THEFT/OTHER,NoMa,2019,441
8571,THEFT F/AUTO,Adams Morgan,2019,635
8572,THEFT F/AUTO,Navy Yard,2019,359
8573,THEFT/OTHER,Capitol Hill,2019,1598
8574,THEFT/OTHER,Petworth,2019,501
8575,MOTOR VEHICLE THEFT,Adams Morgan,2019,635
8576,THEFT/OTHER,Capitol Hill,2019,1598
8577,THEFT/OTHER,U Street Corridor,2019,288
8578,ASSAULT W/DANGEROUS WEAPON,Petworth,2019,501
8579,THEFT F/AUTO,Dupont Circle,2019,1134
8580,THEFT/OTHER,Shaw,2019,1837
8581,THEFT/OTHER,Shaw,2019,1837
8582,THEFT F/AUTO,Capitol Hill,2019,1598
8583,THEFT F/AUTO,Dupont Circle,2019,1134
8584,THEFT/OTHER,Shaw,2019,1837
8585,THEFT F/AUTO,Columbia Heights,2019,1892
8586,THEFT/OTHER,Sixteenth Street Heights,2019,813
8587,THEFT/OTHER,Dupont Circle,2019,1134
8588,THEFT F/AUTO,Dupont Circle,2019,1134
8589,THEFT/OTHER,Columbia Heights,2019,1892
8590,THEFT/OTHER,Columbia Heights,2019,1892
8591,THEFT/OTHER,Columbia Heights,2019,1892
8592,THEFT/OTHER,Shaw,2019,1837
8593,THEFT/OTHER,Adams Morgan,2019,635
8594,THEFT/OTHER,Navy Yard,2019,359
8595,THEFT F/AUTO,Columbia Heights,2019,1892
8596,THEFT/OTHER,Dupont Circle,2019,1134
8597,THEFT F/AUTO,Anacostia,2019,248
8598,THEFT/OTHER,Shaw,2019,1837
8599,THEFT F/AUTO,Dupont Circle,2019,1134
8600,THEFT/OTHER,U Street Corridor,2019,288
8601,THEFT/OTHER,U Street Corridor,2019,288
8602,THEFT/OTHER,Adams Morgan,2019,635
8603,THEFT F/AUTO,Petworth,2019,501
8604,THEFT/OTHER,NoMa,2019,441
8605,THEFT F/AUTO,Capitol Hill,2019,1598
8606,ROBBERY,Columbia Heights,2019,1892
8607,THEFT/OTHER,Columbia Heights,2019,1892
8608,ROBBERY,Shaw,2019,1837
8609,THEFT/OTHER,Columbia Heights,2019,1892
8610,THEFT/OTHER,Dupont Circle,2019,1134
8611,BURGLARY,Petworth,2019,501
8612,ROBBERY,Adams Morgan,2019,635
8613,THEFT/OTHER,Petworth,2019,501
8614,THEFT F/AUTO,Dupont Circle,2019,1134
8615,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
8616,MOTOR VEHICLE THEFT,Adams Morgan,2019,635
8617,THEFT F/AUTO,Shaw,2019,1837
8618,THEFT/OTHER,Capitol Hill,2019,1598
8619,THEFT/OTHER,Navy Yard,2019,359
8620,THEFT/OTHER,Dupont Circle,2019,1134
8621,THEFT/OTHER,Adams Morgan,2019,635
8622,THEFT/OTHER,Adams Morgan,2019,635
8623,THEFT/OTHER,Shaw,2019,1837
8624,ROBBERY,Anacostia,2019,248
8625,THEFT/OTHER,Capitol Hill,2019,1598
8626,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
8627,THEFT/OTHER,Columbia Heights,2019,1892
8628,THEFT F/AUTO,Columbia Heights,2019,1892
8629,THEFT F/AUTO,U Street Corridor,2019,288
8630,THEFT/OTHER,Dupont Circle,2019,1134
8631,THEFT F/AUTO,Navy Yard,2019,359
8632,THEFT F/AUTO,Capitol Hill,2019,1598
8633,THEFT/OTHER,Capitol Hill,2019,1598
8634,ROBBERY,Columbia Heights,2019,1892
8635,BURGLARY,Dupont Circle,2019,1134
8636,THEFT/OTHER,Columbia Heights,2019,1892
8637,THEFT F/AUTO,U Street Corridor,2019,288
8638,THEFT/OTHER,Columbia Heights,2019,1892
8639,THEFT/OTHER,Capitol Hill,2019,1598
8640,SEX ABUSE,Capitol Hill,2019,1598
8641,THEFT/OTHER,Columbia Heights,2019,1892
8642,THEFT/OTHER,Sixteenth Street Heights,2019,813
8643,THEFT F/AUTO,Columbia Heights,2019,1892
8644,THEFT F/AUTO,U Street Corridor,2019,288
8645,THEFT/OTHER,Columbia Heights,2019,1892
8646,THEFT F/AUTO,Adams Morgan,2019,635
8647,THEFT/OTHER,NoMa,2019,441
8648,THEFT/OTHER,Sixteenth Street Heights,2019,813
8649,THEFT F/AUTO,Capitol Hill,2019,1598
8650,THEFT F/AUTO,Columbia Heights,2019,1892
8651,THEFT/OTHER,Capitol Hill,2019,1598
8652,THEFT F/AUTO,Shaw,2019,1837
