,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
5177,THEFT/OTHER,Adams Morgan,2023,896
5178,THEFT F/AUTO,Adams Morgan,2023,896
5179,MOTOR VEHICLE THEFT,NoMa,2023,420
5180,THEFT/OTHER,U Street Corridor,2023,518
5181,ROBBERY,Columbia Heights,2023,1833
5182,MOTOR VEHICLE THEFT,NoMa,2023,420
5183,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
5184,THEFT/OTHER,NoMa,2023,420
5185,THEFT/OTHER,Navy Yard,2023,776
5186,THEFT/OTHER,Shaw,2023,1740
5187,THEFT/OTHER,Capitol Hill,2023,1241
5188,ROBBERY,Capitol Hill,2023,1241
5189,THEFT F/AUTO,Navy Yard,2023,776
5190,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5191,THEFT/OTHER,Columbia Heights,2023,1833
5192,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2023,985
5193,THEFT F/AUTO,U Street Corridor,2023,518
5194,ROBBERY,Shaw,2023,1740
5195,THEFT/OTHER,Adams Morgan,2023,896
5196,ROBBERY,Adams Morgan,2023,896
5197,THEFT/OTHER,Dupont Circle,2023,924
5198,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5199,THEFT/OTHER,U Street Corridor,2023,518
5200,ROBBERY,Dupont Circle,2023,924
5201,THEFT/OTHER,Shaw,2023,1740
5202,THEFT/OTHER,Columbia Heights,2023,1833
5203,THEFT/OTHER,Navy Yard,2023,776
5204,THEFT/OTHER,Dupont Circle,2023,924
5205,THEFT F/AUTO,Adams Morgan,2023,896
5206,BURGLARY,NoMa,2023,420
5207,ROBBERY,Adams Morgan,2023,896
5208,THEFT/OTHER,Adams Morgan,2023,896
5209,THEFT/OTHER,Columbia Heights,2023,1833
5210,BURGLARY,Shaw,2023,1740
5211,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5212,THEFT/OTHER,Capitol Hill,2023,1241
5213,THEFT/OTHER,Anacostia,2023,275
5214,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
5215,THEFT F/AUTO,Adams Morgan,2023,896
5216,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5217,MOTOR VEHICLE THEFT,NoMa,2023,420
5218,BURGLARY,Petworth,2023,541
5219,THEFT/OTHER,NoMa,2023,420
5220,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
5221,ROBBERY,Sixteenth Street Heights,2023,985
5222,ROBBERY,Columbia Heights,2023,1833
5223,THEFT/OTHER,Adams Morgan,2023,896
5224,THEFT/OTHER,Dupont Circle,2023,924
5225,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5226,THEFT F/AUTO,Columbia Heights,2023,1833
5227,THEFT/OTHER,U Street Corridor,2023,518
5228,THEFT/OTHER,Sixteenth Street Heights,2023,985
5229,ROBBERY,Navy Yard,2023,776
5230,SEX ABUSE,Navy Yard,2023,776
5231,THEFT/OTHER,Navy Yard,2023,776
5232,THEFT/OTHER,Columbia Heights,2023,1833
5233,THEFT/OTHER,Adams Morgan,2023,896
5234,THEFT/OTHER,Adams Morgan,2023,896
5235,THEFT/OTHER,Columbia Heights,2023,1833
5236,THEFT/OTHER,Shaw,2023,1740
5237,THEFT F/AUTO,Shaw,2023,1740
5238,ROBBERY,U Street Corridor,2023,518
5239,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5240,THEFT/OTHER,Adams Morgan,2023,896
5241,ROBBERY,Columbia Heights,2023,1833
5242,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5243,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5244,MOTOR VEHICLE THEFT,Petworth,2023,541
5245,THEFT/OTHER,Columbia Heights,2023,1833
5246,THEFT/OTHER,Columbia Heights,2023,1833
5247,THEFT/OTHER,Columbia Heights,2023,1833
5248,THEFT/OTHER,Columbia Heights,2023,1833
5249,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5250,THEFT F/AUTO,NoMa,2023,420
5251,ROBBERY,Capitol Hill,2023,1241
5252,BURGLARY,Columbia Heights,2023,1833
5253,THEFT/OTHER,Columbia Heights,2023,1833
5254,THEFT F/AUTO,Shaw,2023,1740
5255,THEFT/OTHER,Sixteenth Street Heights,2023,985
5256,THEFT/OTHER,Sixteenth Street Heights,2023,985
5257,THEFT F/AUTO,Shaw,2023,1740
5258,THEFT/OTHER,Columbia Heights,2023,1833
5259,MOTOR VEHICLE THEFT,NoMa,2023,420
5260,THEFT/OTHER,Sixteenth Street Heights,2023,985
5261,THEFT F/AUTO,Petworth,2023,541
5262,THEFT/OTHER,Columbia Heights,2023,1833
5263,THEFT/OTHER,Navy Yard,2023,776
5264,THEFT/OTHER,Anacostia,2023,275
5265,THEFT/OTHER,Capitol Hill,2023,1241
5266,THEFT/OTHER,Shaw,2023,1740
5267,THEFT F/AUTO,Shaw,2023,1740
5268,THEFT F/AUTO,Petworth,2023,541
5269,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5270,ROBBERY,Shaw,2023,1740
5271,ROBBERY,Dupont Circle,2023,924
5272,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5273,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5274,ROBBERY,Sixteenth Street Heights,2023,985
5275,ROBBERY,Shaw,2023,1740
5276,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
5277,THEFT F/AUTO,Petworth,2023,541
5278,THEFT/OTHER,Shaw,2023,1740
5279,ROBBERY,Shaw,2023,1740
5280,THEFT/OTHER,Sixteenth Street Heights,2023,985
5281,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5282,THEFT/OTHER,Capitol Hill,2023,1241
5283,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5284,THEFT/OTHER,Adams Morgan,2023,896
5285,THEFT/OTHER,Adams Morgan,2023,896
5286,THEFT/OTHER,Petworth,2023,541
5287,THEFT/OTHER,Columbia Heights,2023,1833
5288,THEFT/OTHER,Capitol Hill,2023,1241
5289,THEFT/OTHER,Navy Yard,2023,776
5290,THEFT F/AUTO,Navy Yard,2023,776
5291,THEFT/OTHER,Dupont Circle,2023,924
5292,THEFT/OTHER,Capitol Hill,2023,1241
5293,THEFT/OTHER,Navy Yard,2023,776
5294,THEFT/OTHER,Capitol Hill,2023,1241
5295,THEFT/OTHER,Columbia Heights,2023,1833
5296,THEFT/OTHER,Petworth,2023,541
5297,MOTOR VEHICLE THEFT,Shaw,2023,1740
5298,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5299,THEFT F/AUTO,Dupont Circle,2023,924
5300,THEFT/OTHER,Dupont Circle,2023,924
5301,THEFT/OTHER,Dupont Circle,2023,924
5302,THEFT/OTHER,Adams Morgan,2023,896
5303,THEFT/OTHER,Adams Morgan,2023,896
5304,THEFT/OTHER,Navy Yard,2023,776
5305,THEFT/OTHER,Adams Morgan,2023,896
5306,THEFT/OTHER,Capitol Hill,2023,1241
5307,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2023,985
5308,THEFT/OTHER,Capitol Hill,2023,1241
5309,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5310,THEFT/OTHER,Columbia Heights,2023,1833
5311,MOTOR VEHICLE THEFT,Shaw,2023,1740
5312,THEFT F/AUTO,Capitol Hill,2023,1241
5313,THEFT F/AUTO,Columbia Heights,2023,1833
5314,THEFT/OTHER,Dupont Circle,2023,924
5315,THEFT F/AUTO,Capitol Hill,2023,1241
5316,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5317,THEFT/OTHER,Shaw,2023,1740
5318,THEFT/OTHER,Columbia Heights,2023,1833
5319,THEFT/OTHER,Columbia Heights,2023,1833
5320,THEFT/OTHER,Shaw,2023,1740
5321,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5322,ROBBERY,Shaw,2023,1740
5323,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5324,THEFT F/AUTO,Shaw,2023,1740
5325,THEFT F/AUTO,Capitol Hill,2023,1241
5326,THEFT/OTHER,Adams Morgan,2023,896
5327,THEFT/OTHER,U Street Corridor,2023,518
5328,THEFT/OTHER,Shaw,2023,1740
5329,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5330,ROBBERY,Shaw,2023,1740
5331,THEFT/OTHER,Shaw,2023,1740
5332,THEFT F/AUTO,Shaw,2023,1740
5333,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5334,THEFT/OTHER,Sixteenth Street Heights,2023,985
5335,THEFT/OTHER,Capitol Hill,2023,1241
5336,THEFT/OTHER,Adams Morgan,2023,896
5337,THEFT F/AUTO,Shaw,2023,1740
5338,THEFT/OTHER,NoMa,2023,420
5339,THEFT F/AUTO,Anacostia,2023,275
5340,THEFT F/AUTO,U Street Corridor,2023,518
5341,THEFT/OTHER,Columbia Heights,2023,1833
5342,THEFT F/AUTO,Dupont Circle,2023,924
5343,THEFT F/AUTO,Dupont Circle,2023,924
5344,THEFT/OTHER,Columbia Heights,2023,1833
5345,THEFT/OTHER,Adams Morgan,2023,896
5346,THEFT/OTHER,Dupont Circle,2023,924
5347,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5348,MOTOR VEHICLE THEFT,Petworth,2023,541
5349,THEFT F/AUTO,Adams Morgan,2023,896
5350,THEFT F/AUTO,Columbia Heights,2023,1833
5351,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5352,THEFT/OTHER,Adams Morgan,2023,896
5353,THEFT/OTHER,Shaw,2023,1740
5354,BURGLARY,Navy Yard,2023,776
5355,MOTOR VEHICLE THEFT,U Street Corridor,2023,518
5356,THEFT/OTHER,Shaw,2023,1740
5357,THEFT F/AUTO,Capitol Hill,2023,1241
5358,BURGLARY,Columbia Heights,2023,1833
5359,BURGLARY,U Street Corridor,2023,518
5360,THEFT/OTHER,Dupont Circle,2023,924
5361,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2023,985
5362,THEFT/OTHER,Columbia Heights,2023,1833
5363,THEFT F/AUTO,Shaw,2023,1740
5364,THEFT F/AUTO,Dupont Circle,2023,924
5365,THEFT/OTHER,Columbia Heights,2023,1833
5366,THEFT/OTHER,Capitol Hill,2023,1241
5367,THEFT/OTHER,Capitol Hill,2023,1241
5368,THEFT F/AUTO,Capitol Hill,2023,1241
5369,THEFT/OTHER,Sixteenth Street Heights,2023,985
5370,MOTOR VEHICLE THEFT,Shaw,2023,1740
5371,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5372,ROBBERY,Sixteenth Street Heights,2023,985
5373,THEFT F/AUTO,Columbia Heights,2023,1833
5374,MOTOR VEHICLE THEFT,NoMa,2023,420
5375,THEFT/OTHER,Adams Morgan,2023,896
5376,THEFT/OTHER,Capitol Hill,2023,1241
5377,THEFT/OTHER,Dupont Circle,2023,924
5378,THEFT/OTHER,Dupont Circle,2023,924
5379,THEFT F/AUTO,Navy Yard,2023,776
5380,THEFT/OTHER,Capitol Hill,2023,1241
5381,THEFT/OTHER,Capitol Hill,2023,1241
5382,THEFT/OTHER,Dupont Circle,2023,924
5383,THEFT/OTHER,Shaw,2023,1740
5384,THEFT/OTHER,Capitol Hill,2023,1241
5385,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5386,THEFT/OTHER,Petworth,2023,541
5387,ROBBERY,Petworth,2023,541
5388,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5389,THEFT F/AUTO,Dupont Circle,2023,924
5390,THEFT/OTHER,Adams Morgan,2023,896
5391,MOTOR VEHICLE THEFT,Petworth,2023,541
5392,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5393,THEFT/OTHER,Columbia Heights,2023,1833
5394,ASSAULT W/DANGEROUS WEAPON,Shaw,2023,1740
5395,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5396,THEFT/OTHER,U Street Corridor,2023,518
5397,BURGLARY,Capitol Hill,2023,1241
5398,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5399,MOTOR VEHICLE THEFT,NoMa,2023,420
5400,ROBBERY,U Street Corridor,2023,518
5401,THEFT F/AUTO,Capitol Hill,2023,1241
5402,THEFT F/AUTO,Shaw,2023,1740
5403,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5404,THEFT/OTHER,Adams Morgan,2023,896
5405,ROBBERY,Petworth,2023,541
5406,THEFT F/AUTO,Adams Morgan,2023,896
5407,THEFT/OTHER,Shaw,2023,1740
5408,THEFT/OTHER,Columbia Heights,2023,1833
5409,THEFT/OTHER,Navy Yard,2023,776
5410,THEFT/OTHER,Columbia Heights,2023,1833
5411,THEFT F/AUTO,Navy Yard,2023,776
5412,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
5413,THEFT/OTHER,Petworth,2023,541
5414,THEFT F/AUTO,U Street Corridor,2023,518
5415,THEFT/OTHER,Columbia Heights,2023,1833
5416,HOMICIDE,Shaw,2023,1740
5417,THEFT/OTHER,Sixteenth Street Heights,2023,985
5418,THEFT/OTHER,Anacostia,2023,275
5419,MOTOR VEHICLE THEFT,Navy Yard,2023,776
5420,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5421,THEFT F/AUTO,Capitol Hill,2023,1241
5422,THEFT/OTHER,Dupont Circle,2023,924
5423,THEFT/OTHER,Adams Morgan,2023,896
5424,THEFT/OTHER,Columbia Heights,2023,1833
5425,THEFT/OTHER,Capitol Hill,2023,1241
5426,THEFT/OTHER,Columbia Heights,2023,1833
5427,ROBBERY,Shaw,2023,1740
5428,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5429,MOTOR VEHICLE THEFT,NoMa,2023,420
5430,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5431,BURGLARY,Anacostia,2023,275
5432,THEFT F/AUTO,Columbia Heights,2023,1833
5433,THEFT/OTHER,Shaw,2023,1740
5434,THEFT F/AUTO,Columbia Heights,2023,1833
5435,MOTOR VEHICLE THEFT,Anacostia,2023,275
5436,THEFT F/AUTO,Petworth,2023,541
5437,THEFT/OTHER,Shaw,2023,1740
5438,THEFT/OTHER,NoMa,2023,420
5439,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5440,THEFT/OTHER,Adams Morgan,2023,896
5441,BURGLARY,Adams Morgan,2023,896
5442,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5443,THEFT/OTHER,Anacostia,2023,275
5444,THEFT/OTHER,Columbia Heights,2023,1833
5445,THEFT/OTHER,Columbia Heights,2023,1833
5446,THEFT F/AUTO,Navy Yard,2023,776
5447,MOTOR VEHICLE THEFT,NoMa,2023,420
5448,THEFT F/AUTO,U Street Corridor,2023,518
5449,ROBBERY,Dupont Circle,2023,924
5450,MOTOR VEHICLE THEFT,Shaw,2023,1740
5451,THEFT F/AUTO,Shaw,2023,1740
5452,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
5453,THEFT F/AUTO,Capitol Hill,2023,1241
5454,BURGLARY,Anacostia,2023,275
5455,THEFT/OTHER,Adams Morgan,2023,896
5456,THEFT/OTHER,Columbia Heights,2023,1833
5457,THEFT F/AUTO,Shaw,2023,1740
5458,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2023,985
5459,THEFT F/AUTO,U Street Corridor,2023,518
5460,THEFT/OTHER,Columbia Heights,2023,1833
5461,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5462,THEFT F/AUTO,Shaw,2023,1740
5463,THEFT/OTHER,Adams Morgan,2023,896
5464,THEFT/OTHER,Capitol Hill,2023,1241
5465,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5466,MOTOR VEHICLE THEFT,Petworth,2023,541
5467,THEFT F/AUTO,Columbia Heights,2023,1833
5468,THEFT F/AUTO,Columbia Heights,2023,1833
5469,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5470,ROBBERY,U Street Corridor,2023,518
5471,THEFT/OTHER,Capitol Hill,2023,1241
5472,THEFT/OTHER,Capitol Hill,2023,1241
5473,THEFT/OTHER,Columbia Heights,2023,1833
5474,THEFT/OTHER,Sixteenth Street Heights,2023,985
5475,THEFT/OTHER,Columbia Heights,2023,1833
5476,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5477,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5478,BURGLARY,Dupont Circle,2023,924
5479,THEFT/OTHER,Capitol Hill,2023,1241
5480,THEFT F/AUTO,Columbia Heights,2023,1833
5481,THEFT F/AUTO,Capitol Hill,2023,1241
5482,THEFT/OTHER,Shaw,2023,1740
5483,ROBBERY,Sixteenth Street Heights,2023,985
5484,THEFT/OTHER,Dupont Circle,2023,924
5485,THEFT F/AUTO,Navy Yard,2023,776
5486,ROBBERY,Columbia Heights,2023,1833
5487,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5488,ASSAULT W/DANGEROUS WEAPON,Anacostia,2023,275
5489,MOTOR VEHICLE THEFT,Shaw,2023,1740
5490,BURGLARY,Capitol Hill,2023,1241
5491,THEFT F/AUTO,Dupont Circle,2023,924
5492,THEFT/OTHER,Sixteenth Street Heights,2023,985
5493,THEFT/OTHER,U Street Corridor,2023,518
5494,THEFT/OTHER,Sixteenth Street Heights,2023,985
5495,THEFT/OTHER,Navy Yard,2023,776
5496,THEFT/OTHER,Petworth,2023,541
5497,THEFT/OTHER,Columbia Heights,2023,1833
5498,THEFT/OTHER,U Street Corridor,2023,518
5499,THEFT F/AUTO,Columbia Heights,2023,1833
5500,THEFT F/AUTO,Shaw,2023,1740
5501,THEFT/OTHER,Shaw,2023,1740
5502,THEFT/OTHER,Capitol Hill,2023,1241
5503,THEFT/OTHER,Shaw,2023,1740
5504,THEFT/OTHER,Sixteenth Street Heights,2023,985
5505,ROBBERY,Columbia Heights,2023,1833
5506,THEFT/OTHER,Dupont Circle,2023,924
5507,ROBBERY,Dupont Circle,2023,924
5508,ROBBERY,Capitol Hill,2023,1241
5509,ROBBERY,Capitol Hill,2023,1241
5510,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5511,THEFT/OTHER,Sixteenth Street Heights,2023,985
5512,THEFT F/AUTO,NoMa,2023,420
5513,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5514,THEFT/OTHER,Sixteenth Street Heights,2023,985
5515,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5516,THEFT F/AUTO,Shaw,2023,1740
5517,THEFT F/AUTO,U Street Corridor,2023,518
5518,ROBBERY,Petworth,2023,541
5519,THEFT/OTHER,Sixteenth Street Heights,2023,985
5520,THEFT F/AUTO,U Street Corridor,2023,518
5521,THEFT/OTHER,Capitol Hill,2023,1241
5522,THEFT/OTHER,Columbia Heights,2023,1833
5523,THEFT/OTHER,Capitol Hill,2023,1241
5524,THEFT/OTHER,Columbia Heights,2023,1833
5525,THEFT/OTHER,Capitol Hill,2023,1241
5526,THEFT/OTHER,Shaw,2023,1740
5527,THEFT/OTHER,Columbia Heights,2023,1833
5528,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5529,MOTOR VEHICLE THEFT,Dupont Circle,2023,924
5530,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2023,985
5531,THEFT/OTHER,Dupont Circle,2023,924
5532,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5533,ASSAULT W/DANGEROUS WEAPON,Anacostia,2023,275
5534,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
5535,THEFT/OTHER,Navy Yard,2023,776
5536,THEFT F/AUTO,Shaw,2023,1740
5537,THEFT F/AUTO,Capitol Hill,2023,1241
5538,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5539,THEFT F/AUTO,Shaw,2023,1740
5540,THEFT F/AUTO,Shaw,2023,1740
5541,THEFT F/AUTO,Shaw,2023,1740
5542,THEFT/OTHER,Shaw,2023,1740
5543,THEFT/OTHER,Sixteenth Street Heights,2023,985
5544,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2023,924
5545,BURGLARY,Capitol Hill,2023,1241
5546,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5547,BURGLARY,U Street Corridor,2023,518
5548,THEFT F/AUTO,Navy Yard,2023,776
5549,THEFT/OTHER,Columbia Heights,2023,1833
5550,ROBBERY,Anacostia,2023,275
5551,THEFT F/AUTO,Columbia Heights,2023,1833
5552,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5553,BURGLARY,Adams Morgan,2023,896
5554,THEFT F/AUTO,U Street Corridor,2023,518
5555,THEFT/OTHER,Adams Morgan,2023,896
5556,BURGLARY,Capitol Hill,2023,1241
5557,ROBBERY,Sixteenth Street Heights,2023,985
5558,THEFT/OTHER,Petworth,2023,541
5559,THEFT/OTHER,Adams Morgan,2023,896
5560,THEFT/OTHER,Columbia Heights,2023,1833
5561,THEFT/OTHER,Capitol Hill,2023,1241
5562,THEFT/OTHER,Sixteenth Street Heights,2023,985
5563,MOTOR VEHICLE THEFT,Petworth,2023,541
5564,THEFT/OTHER,Columbia Heights,2023,1833
5565,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5566,MOTOR VEHICLE THEFT,Anacostia,2023,275
5567,SEX ABUSE,Navy Yard,2023,776
5568,MOTOR VEHICLE THEFT,Shaw,2023,1740
5569,BURGLARY,Petworth,2023,541
5570,THEFT/OTHER,Columbia Heights,2023,1833
5571,THEFT/OTHER,Sixteenth Street Heights,2023,985
5572,THEFT F/AUTO,Shaw,2023,1740
5573,ROBBERY,Capitol Hill,2023,1241
5574,ROBBERY,Navy Yard,2023,776
5575,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5576,THEFT/OTHER,Columbia Heights,2023,1833
5577,THEFT/OTHER,Capitol Hill,2023,1241
5578,THEFT F/AUTO,Petworth,2023,541
5579,THEFT F/AUTO,Navy Yard,2023,776
5580,THEFT F/AUTO,NoMa,2023,420
5581,THEFT/OTHER,Columbia Heights,2023,1833
5582,THEFT/OTHER,Columbia Heights,2023,1833
5583,THEFT/OTHER,Capitol Hill,2023,1241
5584,THEFT/OTHER,Sixteenth Street Heights,2023,985
5585,THEFT/OTHER,Capitol Hill,2023,1241
5586,THEFT/OTHER,Capitol Hill,2023,1241
5587,THEFT F/AUTO,Columbia Heights,2023,1833
5588,THEFT/OTHER,Capitol Hill,2023,1241
5589,THEFT/OTHER,Columbia Heights,2023,1833
5590,THEFT F/AUTO,Shaw,2023,1740
5591,THEFT/OTHER,Capitol Hill,2023,1241
5592,THEFT/OTHER,U Street Corridor,2023,518
5593,THEFT/OTHER,Adams Morgan,2023,896
5594,ROBBERY,Adams Morgan,2023,896
5595,ROBBERY,Adams Morgan,2023,896
5596,MOTOR VEHICLE THEFT,Shaw,2023,1740
5597,THEFT F/AUTO,Columbia Heights,2023,1833
5598,MOTOR VEHICLE THEFT,Adams Morgan,2023,896
5599,THEFT/OTHER,Capitol Hill,2023,1241
5600,THEFT/OTHER,Adams Morgan,2023,896
5601,THEFT F/AUTO,Petworth,2023,541
5602,THEFT F/AUTO,Dupont Circle,2023,924
5603,THEFT F/AUTO,Shaw,2023,1740
5604,THEFT/OTHER,Columbia Heights,2023,1833
5605,THEFT F/AUTO,Columbia Heights,2023,1833
5606,ROBBERY,Columbia Heights,2023,1833
5607,THEFT/OTHER,Sixteenth Street Heights,2023,985
5608,THEFT F/AUTO,Shaw,2023,1740
5609,THEFT/OTHER,Columbia Heights,2023,1833
5610,ROBBERY,Navy Yard,2023,776
5611,THEFT/OTHER,Shaw,2023,1740
5612,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5613,ROBBERY,Navy Yard,2023,776
5614,THEFT F/AUTO,Shaw,2023,1740
5615,THEFT/OTHER,NoMa,2023,420
5616,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
5617,ROBBERY,Sixteenth Street Heights,2023,985
5618,THEFT/OTHER,Dupont Circle,2023,924
5619,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5620,THEFT/OTHER,Dupont Circle,2023,924
5621,THEFT/OTHER,Sixteenth Street Heights,2023,985
5622,MOTOR VEHICLE THEFT,Petworth,2023,541
5623,BURGLARY,Capitol Hill,2023,1241
5624,THEFT/OTHER,Adams Morgan,2023,896
5625,THEFT/OTHER,Adams Morgan,2023,896
5626,THEFT F/AUTO,U Street Corridor,2023,518
5627,THEFT/OTHER,Adams Morgan,2023,896
5628,THEFT F/AUTO,NoMa,2023,420
5629,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5630,THEFT/OTHER,Columbia Heights,2023,1833
5631,THEFT F/AUTO,Columbia Heights,2023,1833
5632,THEFT/OTHER,Shaw,2023,1740
5633,THEFT/OTHER,U Street Corridor,2023,518
5634,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5635,THEFT F/AUTO,Shaw,2023,1740
5636,THEFT/OTHER,Capitol Hill,2023,1241
5637,THEFT F/AUTO,U Street Corridor,2023,518
5638,THEFT/OTHER,Capitol Hill,2023,1241
5639,THEFT F/AUTO,Shaw,2023,1740
5640,THEFT/OTHER,Capitol Hill,2023,1241
5641,THEFT/OTHER,Adams Morgan,2023,896
5642,THEFT/OTHER,Adams Morgan,2023,896
5643,THEFT/OTHER,Adams Morgan,2023,896
5644,THEFT/OTHER,Capitol Hill,2023,1241
5645,THEFT/OTHER,Columbia Heights,2023,1833
5646,THEFT/OTHER,Capitol Hill,2023,1241
5647,THEFT F/AUTO,Columbia Heights,2023,1833
5648,THEFT/OTHER,Shaw,2023,1740
5649,THEFT/OTHER,Adams Morgan,2023,896
5650,THEFT/OTHER,Capitol Hill,2023,1241
5651,THEFT F/AUTO,Shaw,2023,1740
5652,THEFT F/AUTO,Petworth,2023,541
5653,THEFT F/AUTO,Sixteenth Street Heights,2023,985
5654,THEFT F/AUTO,Capitol Hill,2023,1241
5655,MOTOR VEHICLE THEFT,Anacostia,2023,275
5656,MOTOR VEHICLE THEFT,Shaw,2023,1740
5657,THEFT/OTHER,Columbia Heights,2023,1833
5658,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2023,1833
5659,MOTOR VEHICLE THEFT,Petworth,2023,541
5660,THEFT F/AUTO,U Street Corridor,2023,518
5661,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
5662,BURGLARY,Petworth,2023,541
5663,THEFT F/AUTO,Petworth,2023,541
5664,THEFT/OTHER,Adams Morgan,2023,896
5665,THEFT F/AUTO,Columbia Heights,2023,1833
5666,THEFT F/AUTO,Capitol Hill,2023,1241
5667,THEFT/OTHER,Navy Yard,2023,776
5668,THEFT/OTHER,NoMa,2023,420
5669,ROBBERY,Columbia Heights,2023,1833
5670,MOTOR VEHICLE THEFT,Anacostia,2023,275
5671,MOTOR VEHICLE THEFT,NoMa,2023,420
5672,THEFT/OTHER,Sixteenth Street Heights,2023,985
5673,BURGLARY,Dupont Circle,2023,924
5674,MOTOR VEHICLE THEFT,Columbia Heights,2023,1833
5675,ROBBERY,Sixteenth Street Heights,2023,985
5676,THEFT/OTHER,Petworth,2023,541
5677,THEFT/OTHER,Shaw,2023,1740
5678,MOTOR VEHICLE THEFT,NoMa,2023,420
5679,THEFT/OTHER,Shaw,2023,1740
5680,THEFT/OTHER,Navy Yard,2023,776
5681,BURGLARY,Shaw,2023,1740
5682,THEFT F/AUTO,Columbia Heights,2023,1833
5683,ROBBERY,Columbia Heights,2023,1833
5684,ROBBERY,Dupont Circle,2023,924
5685,THEFT/OTHER,Columbia Heights,2023,1833
5686,THEFT/OTHER,Columbia Heights,2023,1833
5687,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2023,985
5688,THEFT/OTHER,Dupont Circle,2023,924
5689,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
5690,MOTOR VEHICLE THEFT,Capitol Hill,2023,1241
