,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
3430,THEFT F/AUTO,Navy Yard,2020,269
3431,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3432,THEFT F/AUTO,U Street Corridor,2020,230
3433,THEFT/OTHER,Sixteenth Street Heights,2020,763
3434,THEFT F/AUTO,Shaw,2020,1038
3435,BURGLARY,Columbia Heights,2020,1400
3436,THEFT F/AUTO,Adams Morgan,2020,584
3437,THEFT/OTHER,Dupont Circle,2020,712
3438,ROBBERY,Sixteenth Street Heights,2020,763
3439,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3440,THEFT/OTHER,Shaw,2020,1038
3441,THEFT/OTHER,Capitol Hill,2020,1371
3442,ROBBERY,Shaw,2020,1038
3443,THEFT/OTHER,Shaw,2020,1038
3444,THEFT F/AUTO,Anacostia,2020,308
3445,THEFT/OTHER,Columbia Heights,2020,1400
3446,ROBBERY,Anacostia,2020,308
3447,MOTOR VEHICLE THEFT,Shaw,2020,1038
3448,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3449,THEFT/OTHER,Dupont Circle,2020,712
3450,ROBBERY,Capitol Hill,2020,1371
3451,THEFT/OTHER,Shaw,2020,1038
3452,ROBBERY,Capitol Hill,2020,1371
3453,THEFT/OTHER,Columbia Heights,2020,1400
3454,THEFT/OTHER,Shaw,2020,1038
3455,BURGLARY,Adams Morgan,2020,584
3456,BURGLARY,Sixteenth Street Heights,2020,763
3457,THEFT/OTHER,Columbia Heights,2020,1400
3458,THEFT/OTHER,Adams Morgan,2020,584
3459,THEFT/OTHER,Sixteenth Street Heights,2020,763
3460,THEFT/OTHER,Sixteenth Street Heights,2020,763
3461,THEFT/OTHER,Capitol Hill,2020,1371
3462,THEFT F/AUTO,NoMa,2020,334
3463,THEFT F/AUTO,Capitol Hill,2020,1371
3464,HOMICIDE,Sixteenth Street Heights,2020,763
3465,THEFT/OTHER,Sixteenth Street Heights,2020,763
3466,THEFT/OTHER,Adams Morgan,2020,584
3467,THEFT/OTHER,Capitol Hill,2020,1371
3468,THEFT/OTHER,Adams Morgan,2020,584
3469,MOTOR VEHICLE THEFT,Anacostia,2020,308
3470,THEFT F/AUTO,Anacostia,2020,308
3471,THEFT/OTHER,Navy Yard,2020,269
3472,THEFT/OTHER,Capitol Hill,2020,1371
3473,THEFT/OTHER,Petworth,2020,544
3474,THEFT F/AUTO,Columbia Heights,2020,1400
3475,THEFT F/AUTO,U Street Corridor,2020,230
3476,THEFT F/AUTO,Columbia Heights,2020,1400
3477,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3478,MOTOR VEHICLE THEFT,NoMa,2020,334
3479,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3480,THEFT F/AUTO,Capitol Hill,2020,1371
3481,THEFT F/AUTO,Petworth,2020,544
3482,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3483,THEFT/OTHER,Dupont Circle,2020,712
3484,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2020,584
3485,ROBBERY,Sixteenth Street Heights,2020,763
3486,THEFT/OTHER,Shaw,2020,1038
3487,THEFT/OTHER,Columbia Heights,2020,1400
3488,THEFT/OTHER,Capitol Hill,2020,1371
3489,THEFT/OTHER,Capitol Hill,2020,1371
3490,THEFT/OTHER,Shaw,2020,1038
3491,ASSAULT W/DANGEROUS WEAPON,Petworth,2020,544
3492,THEFT F/AUTO,Petworth,2020,544
3493,ROBBERY,Anacostia,2020,308
3494,THEFT F/AUTO,Anacostia,2020,308
3495,THEFT/OTHER,Columbia Heights,2020,1400
3496,THEFT/OTHER,Navy Yard,2020,269
3497,THEFT F/AUTO,Columbia Heights,2020,1400
3498,THEFT F/AUTO,Anacostia,2020,308
3499,THEFT F/AUTO,NoMa,2020,334
3500,THEFT F/AUTO,Adams Morgan,2020,584
3501,THEFT F/AUTO,Columbia Heights,2020,1400
3502,THEFT F/AUTO,Anacostia,2020,308
3503,SEX ABUSE,Sixteenth Street Heights,2020,763
3504,THEFT/OTHER,Sixteenth Street Heights,2020,763
3505,THEFT F/AUTO,Shaw,2020,1038
3506,THEFT/OTHER,Columbia Heights,2020,1400
3507,THEFT/OTHER,Dupont Circle,2020,712
3508,THEFT/OTHER,Navy Yard,2020,269
3509,THEFT F/AUTO,Columbia Heights,2020,1400
3510,THEFT/OTHER,Capitol Hill,2020,1371
3511,THEFT F/AUTO,Columbia Heights,2020,1400
3512,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3513,MOTOR VEHICLE THEFT,Navy Yard,2020,269
3514,MOTOR VEHICLE THEFT,NoMa,2020,334
3515,THEFT F/AUTO,Shaw,2020,1038
3516,THEFT/OTHER,Capitol Hill,2020,1371
3517,THEFT/OTHER,Capitol Hill,2020,1371
3518,THEFT F/AUTO,Petworth,2020,544
3519,THEFT/OTHER,Adams Morgan,2020,584
3520,BURGLARY,Sixteenth Street Heights,2020,763
3521,ROBBERY,Dupont Circle,2020,712
3522,THEFT F/AUTO,NoMa,2020,334
3523,THEFT/OTHER,Capitol Hill,2020,1371
3524,THEFT F/AUTO,U Street Corridor,2020,230
3525,THEFT/OTHER,Adams Morgan,2020,584
3526,THEFT F/AUTO,Dupont Circle,2020,712
3527,THEFT F/AUTO,U Street Corridor,2020,230
3528,ROBBERY,Petworth,2020,544
3529,THEFT/OTHER,Capitol Hill,2020,1371
3530,MOTOR VEHICLE THEFT,Anacostia,2020,308
3531,THEFT F/AUTO,Columbia Heights,2020,1400
3532,MOTOR VEHICLE THEFT,Petworth,2020,544
3533,THEFT/OTHER,Capitol Hill,2020,1371
3534,THEFT F/AUTO,Navy Yard,2020,269
3535,THEFT F/AUTO,Adams Morgan,2020,584
3536,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3537,THEFT F/AUTO,Shaw,2020,1038
3538,THEFT/OTHER,Shaw,2020,1038
3539,THEFT F/AUTO,U Street Corridor,2020,230
3540,THEFT/OTHER,Dupont Circle,2020,712
3541,THEFT/OTHER,Capitol Hill,2020,1371
3542,THEFT/OTHER,Capitol Hill,2020,1371
3543,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
3544,THEFT/OTHER,Columbia Heights,2020,1400
3545,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3546,THEFT F/AUTO,Capitol Hill,2020,1371
3547,THEFT/OTHER,Dupont Circle,2020,712
3548,THEFT/OTHER,Dupont Circle,2020,712
3549,THEFT/OTHER,Adams Morgan,2020,584
3550,THEFT/OTHER,Columbia Heights,2020,1400
3551,THEFT F/AUTO,Shaw,2020,1038
3552,THEFT/OTHER,Capitol Hill,2020,1371
3553,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3554,THEFT F/AUTO,Dupont Circle,2020,712
3555,THEFT/OTHER,Adams Morgan,2020,584
3556,THEFT F/AUTO,Capitol Hill,2020,1371
3557,THEFT F/AUTO,Adams Morgan,2020,584
3558,THEFT/OTHER,Petworth,2020,544
3559,THEFT/OTHER,NoMa,2020,334
3560,THEFT/OTHER,Sixteenth Street Heights,2020,763
3561,THEFT/OTHER,Shaw,2020,1038
3562,THEFT/OTHER,Columbia Heights,2020,1400
3563,THEFT/OTHER,Dupont Circle,2020,712
3564,THEFT/OTHER,Capitol Hill,2020,1371
3565,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3566,THEFT F/AUTO,Adams Morgan,2020,584
3567,THEFT/OTHER,Sixteenth Street Heights,2020,763
3568,MOTOR VEHICLE THEFT,Shaw,2020,1038
3569,THEFT/OTHER,Sixteenth Street Heights,2020,763
3570,THEFT/OTHER,Dupont Circle,2020,712
3571,THEFT F/AUTO,NoMa,2020,334
3572,THEFT/OTHER,Capitol Hill,2020,1371
3573,THEFT F/AUTO,Capitol Hill,2020,1371
3574,THEFT/OTHER,Shaw,2020,1038
3575,THEFT/OTHER,Petworth,2020,544
3576,BURGLARY,Columbia Heights,2020,1400
3577,THEFT/OTHER,Capitol Hill,2020,1371
3578,THEFT/OTHER,Sixteenth Street Heights,2020,763
3579,THEFT F/AUTO,Petworth,2020,544
3580,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3581,THEFT/OTHER,Adams Morgan,2020,584
3582,THEFT/OTHER,Capitol Hill,2020,1371
3583,MOTOR VEHICLE THEFT,Petworth,2020,544
3584,THEFT/OTHER,Columbia Heights,2020,1400
3585,THEFT/OTHER,Capitol Hill,2020,1371
3586,THEFT/OTHER,Capitol Hill,2020,1371
3587,THEFT/OTHER,Capitol Hill,2020,1371
3588,ROBBERY,Capitol Hill,2020,1371
3589,THEFT F/AUTO,Capitol Hill,2020,1371
3590,THEFT F/AUTO,NoMa,2020,334
3591,THEFT/OTHER,Capitol Hill,2020,1371
3592,THEFT/OTHER,Sixteenth Street Heights,2020,763
3593,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
3594,THEFT/OTHER,Capitol Hill,2020,1371
3595,THEFT/OTHER,Anacostia,2020,308
3596,MOTOR VEHICLE THEFT,Anacostia,2020,308
3597,THEFT/OTHER,U Street Corridor,2020,230
3598,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3599,THEFT/OTHER,Columbia Heights,2020,1400
3600,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3601,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2020,269
3602,THEFT F/AUTO,Petworth,2020,544
3603,THEFT F/AUTO,Columbia Heights,2020,1400
3604,THEFT F/AUTO,Capitol Hill,2020,1371
3605,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3606,THEFT F/AUTO,Dupont Circle,2020,712
3607,MOTOR VEHICLE THEFT,NoMa,2020,334
3608,THEFT/OTHER,Capitol Hill,2020,1371
3609,THEFT/OTHER,Dupont Circle,2020,712
3610,THEFT/OTHER,NoMa,2020,334
3611,THEFT/OTHER,Adams Morgan,2020,584
3612,THEFT F/AUTO,Capitol Hill,2020,1371
3613,BURGLARY,Dupont Circle,2020,712
3614,ROBBERY,Columbia Heights,2020,1400
3615,THEFT/OTHER,Columbia Heights,2020,1400
3616,THEFT/OTHER,Columbia Heights,2020,1400
3617,THEFT F/AUTO,Shaw,2020,1038
3618,THEFT F/AUTO,Columbia Heights,2020,1400
3619,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3620,THEFT F/AUTO,Dupont Circle,2020,712
3621,THEFT/OTHER,Columbia Heights,2020,1400
3622,THEFT F/AUTO,Columbia Heights,2020,1400
3623,THEFT/OTHER,Sixteenth Street Heights,2020,763
3624,THEFT/OTHER,Capitol Hill,2020,1371
3625,THEFT/OTHER,Anacostia,2020,308
3626,THEFT/OTHER,Petworth,2020,544
3627,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3628,THEFT/OTHER,Columbia Heights,2020,1400
3629,THEFT/OTHER,Capitol Hill,2020,1371
3630,THEFT/OTHER,Columbia Heights,2020,1400
3631,THEFT/OTHER,Shaw,2020,1038
3632,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2020,584
3633,THEFT/OTHER,Capitol Hill,2020,1371
3634,THEFT/OTHER,Shaw,2020,1038
3635,ROBBERY,Columbia Heights,2020,1400
3636,THEFT F/AUTO,Dupont Circle,2020,712
3637,THEFT/OTHER,Petworth,2020,544
3638,THEFT F/AUTO,Dupont Circle,2020,712
3639,MOTOR VEHICLE THEFT,Anacostia,2020,308
3640,MOTOR VEHICLE THEFT,Shaw,2020,1038
3641,THEFT/OTHER,Shaw,2020,1038
3642,THEFT/OTHER,Sixteenth Street Heights,2020,763
3643,THEFT/OTHER,Capitol Hill,2020,1371
3644,THEFT/OTHER,Columbia Heights,2020,1400
3645,THEFT F/AUTO,Adams Morgan,2020,584
3646,THEFT/OTHER,Capitol Hill,2020,1371
3647,THEFT F/AUTO,Dupont Circle,2020,712
3648,THEFT/OTHER,Shaw,2020,1038
3649,THEFT/OTHER,Columbia Heights,2020,1400
3650,THEFT F/AUTO,Capitol Hill,2020,1371
3651,BURGLARY,Shaw,2020,1038
3652,THEFT F/AUTO,Columbia Heights,2020,1400
3653,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
3654,THEFT/OTHER,Capitol Hill,2020,1371
3655,ROBBERY,Adams Morgan,2020,584
3656,THEFT/OTHER,Capitol Hill,2020,1371
3657,THEFT/OTHER,Shaw,2020,1038
3658,MOTOR VEHICLE THEFT,NoMa,2020,334
3659,MOTOR VEHICLE THEFT,Anacostia,2020,308
3660,ROBBERY,Columbia Heights,2020,1400
3661,THEFT/OTHER,Capitol Hill,2020,1371
3662,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3663,THEFT/OTHER,Columbia Heights,2020,1400
3664,MOTOR VEHICLE THEFT,Petworth,2020,544
3665,THEFT F/AUTO,Columbia Heights,2020,1400
3666,THEFT/OTHER,Adams Morgan,2020,584
3667,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
3668,THEFT/OTHER,Capitol Hill,2020,1371
3669,THEFT F/AUTO,Petworth,2020,544
3670,THEFT/OTHER,Sixteenth Street Heights,2020,763
3671,THEFT/OTHER,Adams Morgan,2020,584
3672,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3673,THEFT F/AUTO,Navy Yard,2020,269
3674,THEFT F/AUTO,Dupont Circle,2020,712
3675,THEFT F/AUTO,Capitol Hill,2020,1371
3676,THEFT F/AUTO,Capitol Hill,2020,1371
3677,THEFT/OTHER,Shaw,2020,1038
3678,THEFT F/AUTO,Navy Yard,2020,269
3679,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3680,SEX ABUSE,NoMa,2020,334
3681,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3682,THEFT/OTHER,Columbia Heights,2020,1400
3683,SEX ABUSE,Columbia Heights,2020,1400
3684,THEFT/OTHER,Petworth,2020,544
3685,THEFT/OTHER,Adams Morgan,2020,584
3686,THEFT F/AUTO,Columbia Heights,2020,1400
3687,THEFT/OTHER,Columbia Heights,2020,1400
3688,THEFT/OTHER,Columbia Heights,2020,1400
3689,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3690,MOTOR VEHICLE THEFT,Navy Yard,2020,269
3691,THEFT/OTHER,Dupont Circle,2020,712
3692,ROBBERY,Columbia Heights,2020,1400
3693,SEX ABUSE,Dupont Circle,2020,712
3694,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3695,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2020,1400
3696,BURGLARY,Capitol Hill,2020,1371
3697,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
3698,THEFT/OTHER,Capitol Hill,2020,1371
3699,THEFT/OTHER,Dupont Circle,2020,712
3700,ROBBERY,Dupont Circle,2020,712
3701,BURGLARY,Sixteenth Street Heights,2020,763
3702,THEFT F/AUTO,U Street Corridor,2020,230
3703,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3704,BURGLARY,Shaw,2020,1038
3705,THEFT F/AUTO,Columbia Heights,2020,1400
3706,THEFT/OTHER,Capitol Hill,2020,1371
3707,THEFT/OTHER,Columbia Heights,2020,1400
3708,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
3709,THEFT/OTHER,Capitol Hill,2020,1371
3710,MOTOR VEHICLE THEFT,Shaw,2020,1038
3711,THEFT/OTHER,Capitol Hill,2020,1371
3712,THEFT/OTHER,Capitol Hill,2020,1371
3713,THEFT/OTHER,NoMa,2020,334
3714,BURGLARY,Dupont Circle,2020,712
3715,THEFT/OTHER,Columbia Heights,2020,1400
3716,THEFT/OTHER,Sixteenth Street Heights,2020,763
3717,BURGLARY,Sixteenth Street Heights,2020,763
3718,ROBBERY,Columbia Heights,2020,1400
3719,MOTOR VEHICLE THEFT,NoMa,2020,334
3720,THEFT F/AUTO,Shaw,2020,1038
3721,THEFT/OTHER,Capitol Hill,2020,1371
3722,ROBBERY,Columbia Heights,2020,1400
3723,ROBBERY,Capitol Hill,2020,1371
3724,THEFT/OTHER,Capitol Hill,2020,1371
3725,THEFT F/AUTO,Shaw,2020,1038
3726,THEFT/OTHER,Petworth,2020,544
3727,THEFT/OTHER,U Street Corridor,2020,230
3728,SEX ABUSE,Anacostia,2020,308
3729,THEFT/OTHER,Columbia Heights,2020,1400
3730,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3731,THEFT/OTHER,Capitol Hill,2020,1371
3732,THEFT/OTHER,Sixteenth Street Heights,2020,763
3733,THEFT F/AUTO,Shaw,2020,1038
3734,THEFT F/AUTO,Shaw,2020,1038
3735,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3736,THEFT/OTHER,Dupont Circle,2020,712
3737,THEFT/OTHER,Sixteenth Street Heights,2020,763
3738,THEFT/OTHER,Sixteenth Street Heights,2020,763
3739,THEFT/OTHER,Columbia Heights,2020,1400
3740,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3741,THEFT F/AUTO,Columbia Heights,2020,1400
3742,THEFT/OTHER,Sixteenth Street Heights,2020,763
3743,THEFT/OTHER,Sixteenth Street Heights,2020,763
3744,THEFT/OTHER,Shaw,2020,1038
3745,THEFT/OTHER,Navy Yard,2020,269
3746,ROBBERY,Petworth,2020,544
3747,BURGLARY,Capitol Hill,2020,1371
3748,THEFT F/AUTO,NoMa,2020,334
3749,THEFT F/AUTO,Anacostia,2020,308
3750,THEFT/OTHER,Sixteenth Street Heights,2020,763
3751,THEFT F/AUTO,Capitol Hill,2020,1371
3752,THEFT F/AUTO,Anacostia,2020,308
3753,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3754,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2020,269
3755,THEFT F/AUTO,Navy Yard,2020,269
3756,MOTOR VEHICLE THEFT,Petworth,2020,544
3757,THEFT/OTHER,Capitol Hill,2020,1371
3758,ROBBERY,Shaw,2020,1038
3759,THEFT/OTHER,Petworth,2020,544
3760,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3761,THEFT F/AUTO,U Street Corridor,2020,230
3762,MOTOR VEHICLE THEFT,Shaw,2020,1038
3763,ROBBERY,Capitol Hill,2020,1371
3764,THEFT/OTHER,Dupont Circle,2020,712
3765,THEFT/OTHER,Capitol Hill,2020,1371
3766,THEFT/OTHER,Columbia Heights,2020,1400
3767,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3768,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
3769,THEFT F/AUTO,U Street Corridor,2020,230
3770,ASSAULT W/DANGEROUS WEAPON,Shaw,2020,1038
3771,THEFT/OTHER,Shaw,2020,1038
3772,THEFT/OTHER,Dupont Circle,2020,712
3773,MOTOR VEHICLE THEFT,Adams Morgan,2020,584
3774,MOTOR VEHICLE THEFT,Shaw,2020,1038
3775,ROBBERY,Petworth,2020,544
3776,THEFT F/AUTO,NoMa,2020,334
3777,THEFT/OTHER,Shaw,2020,1038
3778,THEFT F/AUTO,Columbia Heights,2020,1400
3779,THEFT/OTHER,Capitol Hill,2020,1371
3780,THEFT/OTHER,NoMa,2020,334
3781,THEFT F/AUTO,Dupont Circle,2020,712
3782,THEFT F/AUTO,Petworth,2020,544
3783,THEFT/OTHER,Capitol Hill,2020,1371
3784,THEFT/OTHER,Columbia Heights,2020,1400
3785,THEFT F/AUTO,Anacostia,2020,308
3786,MOTOR VEHICLE THEFT,Dupont Circle,2020,712
3787,THEFT F/AUTO,Shaw,2020,1038
3788,THEFT/OTHER,Sixteenth Street Heights,2020,763
3789,THEFT/OTHER,Columbia Heights,2020,1400
3790,MOTOR VEHICLE THEFT,Petworth,2020,544
3791,THEFT/OTHER,Capitol Hill,2020,1371
3792,MOTOR VEHICLE THEFT,NoMa,2020,334
3793,THEFT F/AUTO,Capitol Hill,2020,1371
3794,THEFT/OTHER,Sixteenth Street Heights,2020,763
3795,THEFT/OTHER,Sixteenth Street Heights,2020,763
3796,THEFT/OTHER,Capitol Hill,2020,1371
3797,THEFT F/AUTO,U Street Corridor,2020,230
3798,BURGLARY,Dupont Circle,2020,712
3799,THEFT F/AUTO,Shaw,2020,1038
3800,THEFT/OTHER,Columbia Heights,2020,1400
3801,THEFT/OTHER,Dupont Circle,2020,712
3802,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3803,THEFT/OTHER,Shaw,2020,1038
3804,THEFT F/AUTO,Shaw,2020,1038
3805,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3806,THEFT F/AUTO,Columbia Heights,2020,1400
3807,THEFT/OTHER,Navy Yard,2020,269
3808,THEFT/OTHER,Shaw,2020,1038
3809,THEFT/OTHER,NoMa,2020,334
3810,THEFT F/AUTO,Capitol Hill,2020,1371
3811,THEFT F/AUTO,Shaw,2020,1038
3812,THEFT F/AUTO,U Street Corridor,2020,230
3813,THEFT F/AUTO,Navy Yard,2020,269
3814,THEFT F/AUTO,Columbia Heights,2020,1400
3815,BURGLARY,Capitol Hill,2020,1371
3816,THEFT/OTHER,Capitol Hill,2020,1371
3817,THEFT F/AUTO,Shaw,2020,1038
3818,THEFT F/AUTO,Dupont Circle,2020,712
3819,THEFT/OTHER,Dupont Circle,2020,712
3820,THEFT/OTHER,Adams Morgan,2020,584
3821,THEFT/OTHER,Dupont Circle,2020,712
3822,MOTOR VEHICLE THEFT,Capitol Hill,2020,1371
3823,THEFT/OTHER,Capitol Hill,2020,1371
3824,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
3825,THEFT F/AUTO,Columbia Heights,2020,1400
3826,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3827,THEFT/OTHER,Petworth,2020,544
3828,THEFT/OTHER,Capitol Hill,2020,1371
3829,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3830,THEFT/OTHER,Sixteenth Street Heights,2020,763
3831,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2020,763
3832,THEFT/OTHER,Sixteenth Street Heights,2020,763
3833,THEFT F/AUTO,Columbia Heights,2020,1400
3834,THEFT/OTHER,Capitol Hill,2020,1371
3835,BURGLARY,Dupont Circle,2020,712
3836,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3837,THEFT/OTHER,Columbia Heights,2020,1400
3838,THEFT/OTHER,Petworth,2020,544
3839,THEFT/OTHER,Capitol Hill,2020,1371
3840,BURGLARY,NoMa,2020,334
3841,THEFT F/AUTO,Columbia Heights,2020,1400
3842,THEFT/OTHER,Anacostia,2020,308
3843,THEFT/OTHER,Dupont Circle,2020,712
3844,THEFT/OTHER,Capitol Hill,2020,1371
3845,THEFT/OTHER,Navy Yard,2020,269
3846,THEFT/OTHER,Adams Morgan,2020,584
3847,THEFT F/AUTO,Shaw,2020,1038
3848,THEFT/OTHER,Adams Morgan,2020,584
3849,ROBBERY,Columbia Heights,2020,1400
3850,THEFT/OTHER,Capitol Hill,2020,1371
3851,THEFT/OTHER,Columbia Heights,2020,1400
3852,THEFT F/AUTO,Columbia Heights,2020,1400
3853,THEFT/OTHER,Columbia Heights,2020,1400
3854,THEFT/OTHER,Columbia Heights,2020,1400
3855,THEFT/OTHER,Columbia Heights,2020,1400
3856,SEX ABUSE,NoMa,2020,334
3857,THEFT F/AUTO,Dupont Circle,2020,712
3858,THEFT F/AUTO,Shaw,2020,1038
3859,ROBBERY,Capitol Hill,2020,1371
3860,THEFT F/AUTO,Anacostia,2020,308
3861,BURGLARY,Capitol Hill,2020,1371
3862,THEFT/OTHER,Columbia Heights,2020,1400
3863,THEFT F/AUTO,Columbia Heights,2020,1400
3864,THEFT/OTHER,Columbia Heights,2020,1400
3865,THEFT/OTHER,Shaw,2020,1038
3866,THEFT/OTHER,Sixteenth Street Heights,2020,763
3867,THEFT/OTHER,Dupont Circle,2020,712
3868,THEFT/OTHER,Capitol Hill,2020,1371
3869,BURGLARY,Dupont Circle,2020,712
3870,THEFT/OTHER,Shaw,2020,1038
3871,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3872,MOTOR VEHICLE THEFT,Navy Yard,2020,269
3873,THEFT/OTHER,Capitol Hill,2020,1371
3874,THEFT/OTHER,Navy Yard,2020,269
3875,THEFT/OTHER,Capitol Hill,2020,1371
3876,THEFT/OTHER,Capitol Hill,2020,1371
3877,THEFT/OTHER,Petworth,2020,544
3878,MOTOR VEHICLE THEFT,Anacostia,2020,308
3879,MOTOR VEHICLE THEFT,U Street Corridor,2020,230
3880,THEFT/OTHER,Columbia Heights,2020,1400
3881,THEFT F/AUTO,Navy Yard,2020,269
3882,THEFT F/AUTO,Columbia Heights,2020,1400
3883,THEFT F/AUTO,Adams Morgan,2020,584
3884,THEFT/OTHER,Capitol Hill,2020,1371
3885,THEFT/OTHER,Columbia Heights,2020,1400
3886,THEFT F/AUTO,Shaw,2020,1038
3887,THEFT/OTHER,Capitol Hill,2020,1371
3888,THEFT F/AUTO,Shaw,2020,1038
3889,ROBBERY,Shaw,2020,1038
3890,THEFT/OTHER,Sixteenth Street Heights,2020,763
3891,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3892,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3893,THEFT F/AUTO,Adams Morgan,2020,584
3894,THEFT/OTHER,Adams Morgan,2020,584
3895,THEFT/OTHER,Capitol Hill,2020,1371
3896,THEFT/OTHER,Shaw,2020,1038
3897,THEFT/OTHER,Adams Morgan,2020,584
3898,THEFT F/AUTO,Adams Morgan,2020,584
3899,THEFT F/AUTO,Dupont Circle,2020,712
3900,MOTOR VEHICLE THEFT,Columbia Heights,2020,1400
3901,THEFT F/AUTO,Capitol Hill,2020,1371
3902,THEFT F/AUTO,Capitol Hill,2020,1371
3903,THEFT F/AUTO,Dupont Circle,2020,712
3904,THEFT F/AUTO,Columbia Heights,2020,1400
3905,THEFT/OTHER,Columbia Heights,2020,1400
3906,THEFT/OTHER,Capitol Hill,2020,1371
3907,THEFT F/AUTO,NoMa,2020,334
3908,THEFT F/AUTO,Anacostia,2020,308
3909,THEFT F/AUTO,Capitol Hill,2020,1371
3910,THEFT F/AUTO,Shaw,2020,1038
3911,THEFT F/AUTO,U Street Corridor,2020,230
3912,THEFT/OTHER,Sixteenth Street Heights,2020,763
3913,THEFT/OTHER,Capitol Hill,2020,1371
3914,BURGLARY,Anacostia,2020,308
3915,THEFT/OTHER,NoMa,2020,334
3916,THEFT/OTHER,Columbia Heights,2020,1400
3917,ROBBERY,Capitol Hill,2020,1371
3918,THEFT/OTHER,Petworth,2020,544
3919,THEFT/OTHER,Capitol Hill,2020,1371
3920,THEFT/OTHER,NoMa,2020,334
3921,THEFT/OTHER,Columbia Heights,2020,1400
3922,THEFT/OTHER,Dupont Circle,2020,712
3923,THEFT F/AUTO,Dupont Circle,2020,712
3924,MOTOR VEHICLE THEFT,Shaw,2020,1038
3925,MOTOR VEHICLE THEFT,Navy Yard,2020,269
3926,THEFT/OTHER,Adams Morgan,2020,584
3927,THEFT/OTHER,Dupont Circle,2020,712
3928,THEFT F/AUTO,Sixteenth Street Heights,2020,763
3929,THEFT/OTHER,Capitol Hill,2020,1371
3930,THEFT/OTHER,Shaw,2020,1038
3931,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2020,763
3932,ROBBERY,Petworth,2020,544
3933,ROBBERY,NoMa,2020,334
3934,THEFT F/AUTO,Anacostia,2020,308
3935,THEFT/OTHER,Sixteenth Street Heights,2020,763
3936,MOTOR VEHICLE THEFT,Shaw,2020,1038
3937,THEFT/OTHER,Navy Yard,2020,269
3938,THEFT/OTHER,Capitol Hill,2020,1371
3939,THEFT/OTHER,Adams Morgan,2020,584
3940,THEFT F/AUTO,Capitol Hill,2020,1371
3941,THEFT F/AUTO,Shaw,2020,1038
3942,THEFT/OTHER,Columbia Heights,2020,1400
3943,THEFT/OTHER,Petworth,2020,544
3944,THEFT F/AUTO,Adams Morgan,2020,584
