,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
4485,MOTOR VEHICLE THEFT,NoMa,2022,447
4486,ROBBERY,Petworth,2022,396
4487,THEFT/OTHER,Columbia Heights,2022,1345
4488,THEFT F/AUTO,Columbia Heights,2022,1345
4489,THEFT/OTHER,Columbia Heights,2022,1345
4490,THEFT/OTHER,Petworth,2022,396
4491,THEFT F/AUTO,Columbia Heights,2022,1345
4492,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2022,813
4493,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4494,THEFT/OTHER,Adams Morgan,2022,698
4495,THEFT/OTHER,Navy Yard,2022,528
4496,THEFT/OTHER,Sixteenth Street Heights,2022,813
4497,THEFT/OTHER,Columbia Heights,2022,1345
4498,THEFT/OTHER,Shaw,2022,1398
4499,THEFT F/AUTO,Adams Morgan,2022,698
4500,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4501,THEFT/OTHER,Capitol Hill,2022,1065
4502,THEFT F/AUTO,Dupont Circle,2022,720
4503,THEFT F/AUTO,Adams Morgan,2022,698
4504,THEFT/OTHER,Columbia Heights,2022,1345
4505,THEFT/OTHER,Sixteenth Street Heights,2022,813
4506,THEFT/OTHER,Navy Yard,2022,528
4507,THEFT/OTHER,U Street Corridor,2022,349
4508,THEFT/OTHER,Sixteenth Street Heights,2022,813
4509,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4510,BURGLARY,Petworth,2022,396
4511,THEFT/OTHER,Capitol Hill,2022,1065
4512,THEFT/OTHER,NoMa,2022,447
4513,THEFT/OTHER,Capitol Hill,2022,1065
4514,THEFT F/AUTO,Navy Yard,2022,528
4515,ASSAULT W/DANGEROUS WEAPON,Shaw,2022,1398
4516,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4517,THEFT/OTHER,Shaw,2022,1398
4518,THEFT F/AUTO,Shaw,2022,1398
4519,ROBBERY,Capitol Hill,2022,1065
4520,THEFT F/AUTO,Shaw,2022,1398
4521,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
4522,THEFT F/AUTO,Columbia Heights,2022,1345
4523,THEFT/OTHER,Dupont Circle,2022,720
4524,BURGLARY,Shaw,2022,1398
4525,THEFT F/AUTO,Columbia Heights,2022,1345
4526,ROBBERY,Navy Yard,2022,528
4527,THEFT F/AUTO,Shaw,2022,1398
4528,THEFT F/AUTO,NoMa,2022,447
4529,THEFT/OTHER,Navy Yard,2022,528
4530,ROBBERY,Capitol Hill,2022,1065
4531,ROBBERY,Shaw,2022,1398
4532,THEFT F/AUTO,Capitol Hill,2022,1065
4533,BURGLARY,Petworth,2022,396
4534,THEFT/OTHER,Dupont Circle,2022,720
4535,THEFT/OTHER,Shaw,2022,1398
4536,THEFT/OTHER,Columbia Heights,2022,1345
4537,MOTOR VEHICLE THEFT,Navy Yard,2022,528
4538,THEFT F/AUTO,Adams Morgan,2022,698
4539,THEFT/OTHER,Anacostia,2022,226
4540,HOMICIDE,Sixteenth Street Heights,2022,813
4541,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4542,THEFT F/AUTO,Anacostia,2022,226
4543,THEFT/OTHER,Columbia Heights,2022,1345
4544,THEFT/OTHER,Capitol Hill,2022,1065
4545,THEFT/OTHER,Sixteenth Street Heights,2022,813
4546,THEFT F/AUTO,Shaw,2022,1398
4547,THEFT F/AUTO,NoMa,2022,447
4548,ROBBERY,Capitol Hill,2022,1065
4549,ROBBERY,Dupont Circle,2022,720
4550,THEFT/OTHER,Shaw,2022,1398
4551,THEFT F/AUTO,Shaw,2022,1398
4552,THEFT/OTHER,Shaw,2022,1398
4553,THEFT/OTHER,Dupont Circle,2022,720
4554,THEFT/OTHER,NoMa,2022,447
4555,THEFT F/AUTO,Capitol Hill,2022,1065
4556,THEFT F/AUTO,Shaw,2022,1398
4557,THEFT/OTHER,Columbia Heights,2022,1345
4558,MOTOR VEHICLE THEFT,NoMa,2022,447
4559,THEFT/OTHER,Columbia Heights,2022,1345
4560,MOTOR VEHICLE THEFT,Navy Yard,2022,528
4561,THEFT/OTHER,Adams Morgan,2022,698
4562,THEFT F/AUTO,Navy Yard,2022,528
4563,THEFT/OTHER,Capitol Hill,2022,1065
4564,THEFT/OTHER,Shaw,2022,1398
4565,THEFT/OTHER,Dupont Circle,2022,720
4566,THEFT F/AUTO,U Street Corridor,2022,349
4567,THEFT F/AUTO,Shaw,2022,1398
4568,THEFT/OTHER,Columbia Heights,2022,1345
4569,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4570,ROBBERY,Columbia Heights,2022,1345
4571,THEFT F/AUTO,Petworth,2022,396
4572,THEFT/OTHER,Capitol Hill,2022,1065
4573,MOTOR VEHICLE THEFT,NoMa,2022,447
4574,THEFT F/AUTO,U Street Corridor,2022,349
4575,THEFT F/AUTO,Columbia Heights,2022,1345
4576,THEFT F/AUTO,U Street Corridor,2022,349
4577,THEFT/OTHER,Shaw,2022,1398
4578,THEFT F/AUTO,Columbia Heights,2022,1345
4579,THEFT F/AUTO,Navy Yard,2022,528
4580,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
4581,THEFT/OTHER,Columbia Heights,2022,1345
4582,THEFT/OTHER,Capitol Hill,2022,1065
4583,THEFT F/AUTO,Dupont Circle,2022,720
4584,MOTOR VEHICLE THEFT,NoMa,2022,447
4585,THEFT/OTHER,Adams Morgan,2022,698
4586,THEFT/OTHER,Adams Morgan,2022,698
4587,THEFT/OTHER,Sixteenth Street Heights,2022,813
4588,MOTOR VEHICLE THEFT,Petworth,2022,396
4589,SEX ABUSE,Sixteenth Street Heights,2022,813
4590,THEFT F/AUTO,Shaw,2022,1398
4591,THEFT/OTHER,Sixteenth Street Heights,2022,813
4592,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4593,THEFT/OTHER,Capitol Hill,2022,1065
4594,THEFT F/AUTO,Capitol Hill,2022,1065
4595,THEFT F/AUTO,Columbia Heights,2022,1345
4596,THEFT/OTHER,Dupont Circle,2022,720
4597,THEFT/OTHER,U Street Corridor,2022,349
4598,THEFT/OTHER,Columbia Heights,2022,1345
4599,THEFT/OTHER,U Street Corridor,2022,349
4600,THEFT/OTHER,Dupont Circle,2022,720
4601,THEFT/OTHER,Petworth,2022,396
4602,THEFT/OTHER,Sixteenth Street Heights,2022,813
4603,THEFT F/AUTO,Columbia Heights,2022,1345
4604,THEFT F/AUTO,NoMa,2022,447
4605,THEFT F/AUTO,Capitol Hill,2022,1065
4606,BURGLARY,Dupont Circle,2022,720
4607,THEFT/OTHER,Petworth,2022,396
4608,THEFT/OTHER,Columbia Heights,2022,1345
4609,THEFT/OTHER,Shaw,2022,1398
4610,THEFT/OTHER,Columbia Heights,2022,1345
4611,THEFT/OTHER,Adams Morgan,2022,698
4612,THEFT/OTHER,Sixteenth Street Heights,2022,813
4613,THEFT/OTHER,Capitol Hill,2022,1065
4614,THEFT/OTHER,Shaw,2022,1398
4615,ASSAULT W/DANGEROUS WEAPON,Shaw,2022,1398
4616,THEFT F/AUTO,Dupont Circle,2022,720
4617,THEFT F/AUTO,Dupont Circle,2022,720
4618,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2022,528
4619,HOMICIDE,Anacostia,2022,226
4620,THEFT/OTHER,Capitol Hill,2022,1065
4621,THEFT/OTHER,U Street Corridor,2022,349
4622,THEFT F/AUTO,Columbia Heights,2022,1345
4623,THEFT F/AUTO,Shaw,2022,1398
4624,THEFT F/AUTO,Capitol Hill,2022,1065
4625,THEFT F/AUTO,Columbia Heights,2022,1345
4626,THEFT/OTHER,Petworth,2022,396
4627,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4628,THEFT F/AUTO,Navy Yard,2022,528
4629,THEFT/OTHER,Navy Yard,2022,528
4630,MOTOR VEHICLE THEFT,Anacostia,2022,226
4631,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
4632,THEFT F/AUTO,Capitol Hill,2022,1065
4633,MOTOR VEHICLE THEFT,NoMa,2022,447
4634,THEFT/OTHER,Columbia Heights,2022,1345
4635,ROBBERY,Dupont Circle,2022,720
4636,THEFT/OTHER,NoMa,2022,447
4637,THEFT/OTHER,Navy Yard,2022,528
4638,MOTOR VEHICLE THEFT,Navy Yard,2022,528
4639,THEFT/OTHER,Capitol Hill,2022,1065
4640,THEFT F/AUTO,Adams Morgan,2022,698
4641,THEFT/OTHER,Anacostia,2022,226
4642,THEFT F/AUTO,Adams Morgan,2022,698
4643,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4644,ROBBERY,U Street Corridor,2022,349
4645,THEFT/OTHER,U Street Corridor,2022,349
4646,THEFT/OTHER,Dupont Circle,2022,720
4647,THEFT F/AUTO,Capitol Hill,2022,1065
4648,THEFT/OTHER,Columbia Heights,2022,1345
4649,THEFT F/AUTO,Dupont Circle,2022,720
4650,THEFT F/AUTO,Capitol Hill,2022,1065
4651,THEFT F/AUTO,Dupont Circle,2022,720
4652,THEFT/OTHER,Capitol Hill,2022,1065
4653,THEFT/OTHER,Columbia Heights,2022,1345
4654,ROBBERY,Columbia Heights,2022,1345
4655,THEFT F/AUTO,Shaw,2022,1398
4656,THEFT/OTHER,Dupont Circle,2022,720
4657,THEFT/OTHER,Capitol Hill,2022,1065
4658,THEFT F/AUTO,Shaw,2022,1398
4659,ROBBERY,Sixteenth Street Heights,2022,813
4660,THEFT/OTHER,Columbia Heights,2022,1345
4661,THEFT/OTHER,Petworth,2022,396
4662,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4663,ROBBERY,Shaw,2022,1398
4664,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
4665,MOTOR VEHICLE THEFT,NoMa,2022,447
4666,THEFT/OTHER,Capitol Hill,2022,1065
4667,THEFT/OTHER,Navy Yard,2022,528
4668,THEFT/OTHER,Sixteenth Street Heights,2022,813
4669,THEFT/OTHER,Columbia Heights,2022,1345
4670,ROBBERY,Capitol Hill,2022,1065
4671,THEFT/OTHER,Sixteenth Street Heights,2022,813
4672,THEFT/OTHER,Petworth,2022,396
4673,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4674,THEFT F/AUTO,Columbia Heights,2022,1345
4675,THEFT F/AUTO,Shaw,2022,1398
4676,THEFT/OTHER,Columbia Heights,2022,1345
4677,THEFT F/AUTO,NoMa,2022,447
4678,MOTOR VEHICLE THEFT,Shaw,2022,1398
4679,THEFT F/AUTO,Dupont Circle,2022,720
4680,ROBBERY,Capitol Hill,2022,1065
4681,MOTOR VEHICLE THEFT,NoMa,2022,447
4682,THEFT/OTHER,Capitol Hill,2022,1065
4683,THEFT F/AUTO,Columbia Heights,2022,1345
4684,BURGLARY,Petworth,2022,396
4685,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2022,813
4686,THEFT F/AUTO,U Street Corridor,2022,349
4687,THEFT/OTHER,U Street Corridor,2022,349
4688,THEFT/OTHER,U Street Corridor,2022,349
4689,THEFT/OTHER,Adams Morgan,2022,698
4690,THEFT/OTHER,Capitol Hill,2022,1065
4691,THEFT/OTHER,Shaw,2022,1398
4692,THEFT/OTHER,Capitol Hill,2022,1065
4693,THEFT/OTHER,Adams Morgan,2022,698
4694,THEFT/OTHER,Adams Morgan,2022,698
4695,THEFT F/AUTO,Adams Morgan,2022,698
4696,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
4697,THEFT F/AUTO,Capitol Hill,2022,1065
4698,THEFT/OTHER,Capitol Hill,2022,1065
4699,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4700,BURGLARY,Shaw,2022,1398
4701,THEFT/OTHER,Capitol Hill,2022,1065
4702,THEFT/OTHER,Dupont Circle,2022,720
4703,THEFT/OTHER,Columbia Heights,2022,1345
4704,THEFT F/AUTO,U Street Corridor,2022,349
4705,THEFT/OTHER,Navy Yard,2022,528
4706,THEFT/OTHER,Capitol Hill,2022,1065
4707,ASSAULT W/DANGEROUS WEAPON,Petworth,2022,396
4708,THEFT F/AUTO,U Street Corridor,2022,349
4709,THEFT/OTHER,Columbia Heights,2022,1345
4710,THEFT/OTHER,Columbia Heights,2022,1345
4711,BURGLARY,Anacostia,2022,226
4712,THEFT/OTHER,Navy Yard,2022,528
4713,THEFT/OTHER,Capitol Hill,2022,1065
4714,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4715,ROBBERY,Dupont Circle,2022,720
4716,MOTOR VEHICLE THEFT,Anacostia,2022,226
4717,THEFT/OTHER,Petworth,2022,396
4718,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4719,THEFT F/AUTO,Columbia Heights,2022,1345
4720,THEFT F/AUTO,U Street Corridor,2022,349
4721,THEFT F/AUTO,Adams Morgan,2022,698
4722,THEFT/OTHER,Adams Morgan,2022,698
4723,THEFT/OTHER,Adams Morgan,2022,698
4724,THEFT/OTHER,Columbia Heights,2022,1345
4725,THEFT/OTHER,Shaw,2022,1398
4726,THEFT F/AUTO,Columbia Heights,2022,1345
4727,THEFT/OTHER,Capitol Hill,2022,1065
4728,THEFT/OTHER,Shaw,2022,1398
4729,THEFT/OTHER,Navy Yard,2022,528
4730,THEFT/OTHER,U Street Corridor,2022,349
4731,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4732,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2022,720
4733,THEFT F/AUTO,U Street Corridor,2022,349
4734,ROBBERY,Capitol Hill,2022,1065
4735,THEFT F/AUTO,Dupont Circle,2022,720
4736,THEFT F/AUTO,NoMa,2022,447
4737,THEFT F/AUTO,Dupont Circle,2022,720
4738,THEFT/OTHER,Navy Yard,2022,528
4739,THEFT/OTHER,Columbia Heights,2022,1345
4740,THEFT/OTHER,NoMa,2022,447
4741,THEFT F/AUTO,Shaw,2022,1398
4742,THEFT/OTHER,Navy Yard,2022,528
4743,THEFT/OTHER,Columbia Heights,2022,1345
4744,THEFT/OTHER,Dupont Circle,2022,720
4745,THEFT F/AUTO,Capitol Hill,2022,1065
4746,THEFT/OTHER,Sixteenth Street Heights,2022,813
4747,THEFT/OTHER,NoMa,2022,447
4748,ROBBERY,NoMa,2022,447
4749,ROBBERY,Sixteenth Street Heights,2022,813
4750,THEFT/OTHER,Columbia Heights,2022,1345
4751,THEFT/OTHER,Sixteenth Street Heights,2022,813
4752,THEFT F/AUTO,Capitol Hill,2022,1065
4753,THEFT/OTHER,Adams Morgan,2022,698
4754,THEFT/OTHER,Petworth,2022,396
4755,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
4756,THEFT F/AUTO,NoMa,2022,447
4757,BURGLARY,Shaw,2022,1398
4758,THEFT/OTHER,Adams Morgan,2022,698
4759,MOTOR VEHICLE THEFT,Shaw,2022,1398
4760,THEFT F/AUTO,Shaw,2022,1398
4761,THEFT/OTHER,Dupont Circle,2022,720
4762,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
4763,ROBBERY,Sixteenth Street Heights,2022,813
4764,MOTOR VEHICLE THEFT,NoMa,2022,447
4765,ROBBERY,Shaw,2022,1398
4766,ROBBERY,Adams Morgan,2022,698
4767,THEFT/OTHER,Dupont Circle,2022,720
4768,THEFT F/AUTO,Petworth,2022,396
4769,ROBBERY,Columbia Heights,2022,1345
4770,THEFT/OTHER,Capitol Hill,2022,1065
4771,THEFT F/AUTO,Shaw,2022,1398
4772,ROBBERY,Columbia Heights,2022,1345
4773,BURGLARY,Sixteenth Street Heights,2022,813
4774,MOTOR VEHICLE THEFT,Navy Yard,2022,528
4775,THEFT/OTHER,Shaw,2022,1398
4776,SEX ABUSE,Columbia Heights,2022,1345
4777,THEFT/OTHER,Navy Yard,2022,528
4778,THEFT F/AUTO,Petworth,2022,396
4779,THEFT/OTHER,Capitol Hill,2022,1065
4780,THEFT/OTHER,Columbia Heights,2022,1345
4781,ROBBERY,Columbia Heights,2022,1345
4782,THEFT/OTHER,Dupont Circle,2022,720
4783,THEFT F/AUTO,Capitol Hill,2022,1065
4784,THEFT/OTHER,Dupont Circle,2022,720
4785,THEFT/OTHER,Columbia Heights,2022,1345
4786,THEFT/OTHER,Sixteenth Street Heights,2022,813
4787,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2022,698
4788,THEFT/OTHER,Capitol Hill,2022,1065
4789,THEFT/OTHER,U Street Corridor,2022,349
4790,THEFT/OTHER,Capitol Hill,2022,1065
4791,THEFT F/AUTO,Shaw,2022,1398
4792,ROBBERY,Columbia Heights,2022,1345
4793,ROBBERY,Shaw,2022,1398
4794,THEFT F/AUTO,Capitol Hill,2022,1065
4795,THEFT F/AUTO,Shaw,2022,1398
4796,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4797,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4798,THEFT/OTHER,Capitol Hill,2022,1065
4799,MOTOR VEHICLE THEFT,Petworth,2022,396
4800,THEFT/OTHER,Petworth,2022,396
4801,THEFT F/AUTO,NoMa,2022,447
4802,THEFT F/AUTO,Shaw,2022,1398
4803,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4804,THEFT/OTHER,Columbia Heights,2022,1345
4805,THEFT/OTHER,Adams Morgan,2022,698
4806,ROBBERY,Sixteenth Street Heights,2022,813
4807,THEFT F/AUTO,Dupont Circle,2022,720
4808,THEFT/OTHER,Petworth,2022,396
4809,THEFT/OTHER,Navy Yard,2022,528
4810,THEFT F/AUTO,Columbia Heights,2022,1345
4811,THEFT/OTHER,NoMa,2022,447
4812,THEFT/OTHER,Dupont Circle,2022,720
4813,ROBBERY,Shaw,2022,1398
4814,THEFT/OTHER,Sixteenth Street Heights,2022,813
4815,THEFT/OTHER,Navy Yard,2022,528
4816,ROBBERY,Capitol Hill,2022,1065
4817,THEFT F/AUTO,Dupont Circle,2022,720
4818,THEFT/OTHER,Navy Yard,2022,528
4819,THEFT F/AUTO,Columbia Heights,2022,1345
4820,THEFT/OTHER,Sixteenth Street Heights,2022,813
4821,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2022,698
4822,THEFT F/AUTO,Shaw,2022,1398
4823,THEFT F/AUTO,Shaw,2022,1398
4824,THEFT/OTHER,Petworth,2022,396
4825,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4826,THEFT/OTHER,Capitol Hill,2022,1065
4827,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4828,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4829,HOMICIDE,Sixteenth Street Heights,2022,813
4830,THEFT F/AUTO,Capitol Hill,2022,1065
4831,ROBBERY,Anacostia,2022,226
4832,MOTOR VEHICLE THEFT,Petworth,2022,396
4833,THEFT F/AUTO,Shaw,2022,1398
4834,THEFT F/AUTO,Shaw,2022,1398
4835,THEFT/OTHER,Navy Yard,2022,528
4836,THEFT F/AUTO,Columbia Heights,2022,1345
4837,THEFT/OTHER,Columbia Heights,2022,1345
4838,THEFT/OTHER,Dupont Circle,2022,720
4839,THEFT/OTHER,Sixteenth Street Heights,2022,813
4840,THEFT/OTHER,Sixteenth Street Heights,2022,813
4841,ROBBERY,Adams Morgan,2022,698
4842,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4843,THEFT/OTHER,Navy Yard,2022,528
4844,ROBBERY,Shaw,2022,1398
4845,THEFT F/AUTO,Shaw,2022,1398
4846,THEFT/OTHER,Columbia Heights,2022,1345
4847,THEFT F/AUTO,Shaw,2022,1398
4848,THEFT F/AUTO,Capitol Hill,2022,1065
4849,THEFT/OTHER,Navy Yard,2022,528
4850,THEFT F/AUTO,Petworth,2022,396
4851,THEFT/OTHER,Navy Yard,2022,528
4852,THEFT/OTHER,Shaw,2022,1398
4853,MOTOR VEHICLE THEFT,U Street Corridor,2022,349
4854,THEFT F/AUTO,Columbia Heights,2022,1345
4855,THEFT F/AUTO,Navy Yard,2022,528
4856,THEFT/OTHER,Columbia Heights,2022,1345
4857,ROBBERY,Capitol Hill,2022,1065
4858,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4859,THEFT F/AUTO,Shaw,2022,1398
4860,THEFT F/AUTO,Petworth,2022,396
4861,THEFT/OTHER,Dupont Circle,2022,720
4862,THEFT F/AUTO,Columbia Heights,2022,1345
4863,THEFT/OTHER,Dupont Circle,2022,720
4864,THEFT/OTHER,Anacostia,2022,226
4865,THEFT F/AUTO,Capitol Hill,2022,1065
4866,MOTOR VEHICLE THEFT,Shaw,2022,1398
4867,THEFT/OTHER,Capitol Hill,2022,1065
4868,THEFT/OTHER,Sixteenth Street Heights,2022,813
4869,THEFT F/AUTO,Petworth,2022,396
4870,THEFT F/AUTO,Adams Morgan,2022,698
4871,ROBBERY,Columbia Heights,2022,1345
4872,MOTOR VEHICLE THEFT,Shaw,2022,1398
4873,THEFT/OTHER,Columbia Heights,2022,1345
4874,THEFT/OTHER,Columbia Heights,2022,1345
4875,THEFT/OTHER,Capitol Hill,2022,1065
4876,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
4877,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2022,813
4878,THEFT F/AUTO,Columbia Heights,2022,1345
4879,THEFT F/AUTO,Columbia Heights,2022,1345
4880,THEFT/OTHER,Columbia Heights,2022,1345
4881,THEFT/OTHER,NoMa,2022,447
4882,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
4883,ROBBERY,Sixteenth Street Heights,2022,813
4884,THEFT/OTHER,Dupont Circle,2022,720
4885,THEFT F/AUTO,Capitol Hill,2022,1065
4886,THEFT/OTHER,Shaw,2022,1398
4887,THEFT F/AUTO,Capitol Hill,2022,1065
4888,THEFT/OTHER,Navy Yard,2022,528
4889,THEFT/OTHER,Shaw,2022,1398
4890,THEFT/OTHER,Capitol Hill,2022,1065
4891,THEFT/OTHER,Navy Yard,2022,528
4892,THEFT/OTHER,Petworth,2022,396
4893,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4894,ROBBERY,Shaw,2022,1398
4895,THEFT F/AUTO,Navy Yard,2022,528
4896,THEFT/OTHER,Sixteenth Street Heights,2022,813
4897,ROBBERY,Sixteenth Street Heights,2022,813
4898,THEFT/OTHER,NoMa,2022,447
4899,THEFT F/AUTO,Adams Morgan,2022,698
4900,MOTOR VEHICLE THEFT,Shaw,2022,1398
4901,THEFT F/AUTO,Petworth,2022,396
4902,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2022,1345
4903,ROBBERY,Columbia Heights,2022,1345
4904,THEFT/OTHER,Adams Morgan,2022,698
4905,THEFT F/AUTO,Dupont Circle,2022,720
4906,THEFT F/AUTO,U Street Corridor,2022,349
4907,THEFT F/AUTO,Columbia Heights,2022,1345
4908,THEFT F/AUTO,Capitol Hill,2022,1065
4909,THEFT F/AUTO,Adams Morgan,2022,698
4910,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
4911,THEFT/OTHER,Capitol Hill,2022,1065
4912,THEFT/OTHER,NoMa,2022,447
4913,THEFT F/AUTO,Dupont Circle,2022,720
4914,THEFT F/AUTO,Columbia Heights,2022,1345
4915,BURGLARY,Sixteenth Street Heights,2022,813
4916,THEFT F/AUTO,Columbia Heights,2022,1345
4917,THEFT/OTHER,Adams Morgan,2022,698
4918,THEFT/OTHER,U Street Corridor,2022,349
4919,THEFT F/AUTO,Shaw,2022,1398
4920,THEFT/OTHER,Dupont Circle,2022,720
4921,THEFT/OTHER,Dupont Circle,2022,720
4922,THEFT F/AUTO,U Street Corridor,2022,349
4923,ROBBERY,Adams Morgan,2022,698
4924,THEFT/OTHER,Adams Morgan,2022,698
4925,THEFT F/AUTO,Shaw,2022,1398
4926,THEFT F/AUTO,U Street Corridor,2022,349
4927,HOMICIDE,Anacostia,2022,226
4928,MOTOR VEHICLE THEFT,Capitol Hill,2022,1065
4929,THEFT F/AUTO,NoMa,2022,447
4930,ROBBERY,Shaw,2022,1398
4931,THEFT/OTHER,Shaw,2022,1398
4932,THEFT/OTHER,Sixteenth Street Heights,2022,813
4933,MOTOR VEHICLE THEFT,Navy Yard,2022,528
4934,MOTOR VEHICLE THEFT,Dupont Circle,2022,720
4935,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4936,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2022,720
4937,MOTOR VEHICLE THEFT,NoMa,2022,447
4938,THEFT/OTHER,Shaw,2022,1398
4939,THEFT/OTHER,Capitol Hill,2022,1065
4940,THEFT/OTHER,Capitol Hill,2022,1065
4941,THEFT/OTHER,Columbia Heights,2022,1345
4942,THEFT/OTHER,Sixteenth Street Heights,2022,813
4943,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4944,BURGLARY,Capitol Hill,2022,1065
4945,THEFT/OTHER,Columbia Heights,2022,1345
4946,THEFT F/AUTO,Anacostia,2022,226
4947,THEFT F/AUTO,Anacostia,2022,226
4948,THEFT/OTHER,Shaw,2022,1398
4949,THEFT/OTHER,Navy Yard,2022,528
4950,THEFT F/AUTO,Columbia Heights,2022,1345
4951,THEFT F/AUTO,Shaw,2022,1398
4952,THEFT F/AUTO,Capitol Hill,2022,1065
4953,THEFT/OTHER,Shaw,2022,1398
4954,ASSAULT W/DANGEROUS WEAPON,Anacostia,2022,226
4955,MOTOR VEHICLE THEFT,NoMa,2022,447
4956,THEFT/OTHER,Navy Yard,2022,528
4957,MOTOR VEHICLE THEFT,Adams Morgan,2022,698
4958,THEFT/OTHER,Capitol Hill,2022,1065
4959,THEFT F/AUTO,Columbia Heights,2022,1345
4960,BURGLARY,Shaw,2022,1398
4961,THEFT/OTHER,NoMa,2022,447
4962,THEFT F/AUTO,Adams Morgan,2022,698
4963,THEFT/OTHER,Navy Yard,2022,528
4964,THEFT/OTHER,Capitol Hill,2022,1065
4965,THEFT F/AUTO,U Street Corridor,2022,349
4966,THEFT F/AUTO,U Street Corridor,2022,349
4967,ROBBERY,Navy Yard,2022,528
4968,MOTOR VEHICLE THEFT,Shaw,2022,1398
4969,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2022,813
4970,THEFT F/AUTO,Capitol Hill,2022,1065
4971,THEFT F/AUTO,Shaw,2022,1398
4972,THEFT/OTHER,Columbia Heights,2022,1345
4973,THEFT/OTHER,Columbia Heights,2022,1345
4974,THEFT F/AUTO,Shaw,2022,1398
4975,THEFT F/AUTO,Dupont Circle,2022,720
4976,THEFT/OTHER,Anacostia,2022,226
4977,THEFT/OTHER,U Street Corridor,2022,349
4978,THEFT F/AUTO,Shaw,2022,1398
4979,THEFT/OTHER,Adams Morgan,2022,698
4980,BURGLARY,Dupont Circle,2022,720
4981,THEFT/OTHER,Columbia Heights,2022,1345
4982,ROBBERY,U Street Corridor,2022,349
4983,THEFT/OTHER,Sixteenth Street Heights,2022,813
4984,THEFT/OTHER,NoMa,2022,447
4985,THEFT/OTHER,Shaw,2022,1398
4986,ROBBERY,Columbia Heights,2022,1345
4987,THEFT F/AUTO,Adams Morgan,2022,698
4988,ROBBERY,Columbia Heights,2022,1345
4989,BURGLARY,Columbia Heights,2022,1345
4990,THEFT F/AUTO,Shaw,2022,1398
4991,THEFT/OTHER,Shaw,2022,1398
4992,MOTOR VEHICLE THEFT,NoMa,2022,447
4993,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2022,698
4994,THEFT/OTHER,Navy Yard,2022,528
4995,ROBBERY,Sixteenth Street Heights,2022,813
4996,THEFT F/AUTO,Capitol Hill,2022,1065
4997,THEFT F/AUTO,Sixteenth Street Heights,2022,813
4998,ROBBERY,Anacostia,2022,226
4999,MOTOR VEHICLE THEFT,Columbia Heights,2022,1345
5000,THEFT/OTHER,Sixteenth Street Heights,2022,813
5001,THEFT/OTHER,Navy Yard,2022,528
5002,THEFT F/AUTO,Sixteenth Street Heights,2022,813
5003,ROBBERY,Shaw,2022,1398
