,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
4422,THEFT/OTHER,U Street Corridor,2024,287
4423,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4424,ROBBERY,Navy Yard,2024,606
4425,THEFT/OTHER,U Street Corridor,2024,287
4426,THEFT/OTHER,Shaw,2024,1394
4427,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
4428,THEFT/OTHER,Columbia Heights,2024,1545
4429,THEFT/OTHER,Adams Morgan,2024,686
4430,HOMICIDE,Shaw,2024,1394
4431,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4432,THEFT F/AUTO,Dupont Circle,2024,696
4433,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4434,THEFT/OTHER,Columbia Heights,2024,1545
4435,ROBBERY,Shaw,2024,1394
4436,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
4437,THEFT/OTHER,Navy Yard,2024,606
4438,ROBBERY,Dupont Circle,2024,696
4439,ROBBERY,Columbia Heights,2024,1545
4440,THEFT/OTHER,Columbia Heights,2024,1545
4441,THEFT F/AUTO,Columbia Heights,2024,1545
4442,THEFT F/AUTO,Columbia Heights,2024,1545
4443,THEFT/OTHER,U Street Corridor,2024,287
4444,THEFT/OTHER,Sixteenth Street Heights,2024,839
4445,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4446,ROBBERY,Shaw,2024,1394
4447,THEFT F/AUTO,Capitol Hill,2024,1138
4448,THEFT/OTHER,Adams Morgan,2024,686
4449,THEFT F/AUTO,NoMa,2024,370
4450,THEFT/OTHER,Columbia Heights,2024,1545
4451,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
4452,THEFT F/AUTO,Shaw,2024,1394
4453,THEFT/OTHER,Dupont Circle,2024,696
4454,THEFT/OTHER,Adams Morgan,2024,686
4455,THEFT/OTHER,Sixteenth Street Heights,2024,839
4456,THEFT/OTHER,Shaw,2024,1394
4457,THEFT/OTHER,Dupont Circle,2024,696
4458,ROBBERY,Columbia Heights,2024,1545
4459,BURGLARY,Shaw,2024,1394
4460,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4461,ROBBERY,Columbia Heights,2024,1545
4462,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4463,THEFT/OTHER,Columbia Heights,2024,1545
4464,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
4465,MOTOR VEHICLE THEFT,Petworth,2024,433
4466,THEFT F/AUTO,Capitol Hill,2024,1138
4467,BURGLARY,Navy Yard,2024,606
4468,THEFT/OTHER,Dupont Circle,2024,696
4469,ASSAULT W/DANGEROUS WEAPON,NoMa,2024,370
4470,THEFT/OTHER,Capitol Hill,2024,1138
4471,THEFT/OTHER,Columbia Heights,2024,1545
4472,THEFT/OTHER,Shaw,2024,1394
4473,THEFT/OTHER,Capitol Hill,2024,1138
4474,THEFT/OTHER,Sixteenth Street Heights,2024,839
4475,THEFT F/AUTO,Capitol Hill,2024,1138
4476,BURGLARY,Petworth,2024,433
4477,THEFT F/AUTO,Petworth,2024,433
4478,THEFT/OTHER,NoMa,2024,370
4479,MOTOR VEHICLE THEFT,Shaw,2024,1394
4480,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4481,THEFT/OTHER,Columbia Heights,2024,1545
4482,THEFT/OTHER,Dupont Circle,2024,696
4483,THEFT/OTHER,Capitol Hill,2024,1138
4484,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
4485,THEFT/OTHER,Capitol Hill,2024,1138
4486,THEFT/OTHER,Columbia Heights,2024,1545
4487,THEFT F/AUTO,Capitol Hill,2024,1138
4488,THEFT F/AUTO,NoMa,2024,370
4489,ASSAULT W/DANGEROUS WEAPON,Sixteenth Street Heights,2024,839
4490,ROBBERY,Anacostia,2024,177
4491,ROBBERY,Capitol Hill,2024,1138
4492,THEFT F/AUTO,U Street Corridor,2024,287
4493,ASSAULT W/DANGEROUS WEAPON,NoMa,2024,370
4494,ROBBERY,Shaw,2024,1394
4495,THEFT/OTHER,Shaw,2024,1394
4496,THEFT/OTHER,Adams Morgan,2024,686
4497,BURGLARY,Columbia Heights,2024,1545
4498,THEFT/OTHER,Adams Morgan,2024,686
4499,THEFT/OTHER,Columbia Heights,2024,1545
4500,THEFT/OTHER,Petworth,2024,433
4501,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4502,THEFT F/AUTO,Columbia Heights,2024,1545
4503,THEFT/OTHER,Capitol Hill,2024,1138
4504,THEFT F/AUTO,Capitol Hill,2024,1138
4505,THEFT/OTHER,NoMa,2024,370
4506,THEFT F/AUTO,Shaw,2024,1394
4507,THEFT/OTHER,Shaw,2024,1394
4508,THEFT/OTHER,NoMa,2024,370
4509,THEFT/OTHER,Shaw,2024,1394
4510,THEFT F/AUTO,Petworth,2024,433
4511,THEFT/OTHER,Dupont Circle,2024,696
4512,THEFT/OTHER,Adams Morgan,2024,686
4513,THEFT F/AUTO,Capitol Hill,2024,1138
4514,ROBBERY,Sixteenth Street Heights,2024,839
4515,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4516,THEFT F/AUTO,Shaw,2024,1394
4517,THEFT/OTHER,Dupont Circle,2024,696
4518,THEFT/OTHER,Capitol Hill,2024,1138
4519,THEFT F/AUTO,Adams Morgan,2024,686
4520,THEFT F/AUTO,Capitol Hill,2024,1138
4521,THEFT/OTHER,Navy Yard,2024,606
4522,THEFT F/AUTO,Navy Yard,2024,606
4523,MOTOR VEHICLE THEFT,NoMa,2024,370
4524,THEFT/OTHER,Dupont Circle,2024,696
4525,ROBBERY,Sixteenth Street Heights,2024,839
4526,THEFT F/AUTO,Petworth,2024,433
4527,THEFT/OTHER,Dupont Circle,2024,696
4528,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4529,SEX ABUSE,Columbia Heights,2024,1545
4530,MOTOR VEHICLE THEFT,Shaw,2024,1394
4531,THEFT/OTHER,Capitol Hill,2024,1138
4532,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4533,ROBBERY,Shaw,2024,1394
4534,BURGLARY,Columbia Heights,2024,1545
4535,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4536,ROBBERY,U Street Corridor,2024,287
4537,THEFT/OTHER,Columbia Heights,2024,1545
4538,ASSAULT W/DANGEROUS WEAPON,U Street Corridor,2024,287
4539,THEFT F/AUTO,Adams Morgan,2024,686
4540,THEFT/OTHER,Adams Morgan,2024,686
4541,ROBBERY,Columbia Heights,2024,1545
4542,THEFT/OTHER,Navy Yard,2024,606
4543,THEFT/OTHER,Sixteenth Street Heights,2024,839
4544,THEFT F/AUTO,Dupont Circle,2024,696
4545,THEFT F/AUTO,Anacostia,2024,177
4546,THEFT/OTHER,Dupont Circle,2024,696
4547,THEFT/OTHER,Capitol Hill,2024,1138
4548,THEFT/OTHER,Columbia Heights,2024,1545
4549,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4550,THEFT/OTHER,Columbia Heights,2024,1545
4551,ROBBERY,Navy Yard,2024,606
4552,THEFT F/AUTO,U Street Corridor,2024,287
4553,THEFT/OTHER,Dupont Circle,2024,696
4554,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4555,ROBBERY,Sixteenth Street Heights,2024,839
4556,THEFT/OTHER,Shaw,2024,1394
4557,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2024,696
4558,THEFT/OTHER,Sixteenth Street Heights,2024,839
4559,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4560,ROBBERY,Columbia Heights,2024,1545
4561,THEFT/OTHER,Adams Morgan,2024,686
4562,ROBBERY,U Street Corridor,2024,287
4563,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4564,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4565,THEFT F/AUTO,Capitol Hill,2024,1138
4566,THEFT/OTHER,Columbia Heights,2024,1545
4567,THEFT/OTHER,Shaw,2024,1394
4568,THEFT/OTHER,U Street Corridor,2024,287
4569,THEFT/OTHER,Navy Yard,2024,606
4570,THEFT/OTHER,Petworth,2024,433
4571,THEFT/OTHER,Shaw,2024,1394
4572,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4573,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4574,THEFT/OTHER,Columbia Heights,2024,1545
4575,THEFT/OTHER,Dupont Circle,2024,696
4576,THEFT F/AUTO,Capitol Hill,2024,1138
4577,ROBBERY,Shaw,2024,1394
4578,THEFT/OTHER,NoMa,2024,370
4579,THEFT/OTHER,Shaw,2024,1394
4580,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4581,THEFT F/AUTO,Capitol Hill,2024,1138
4582,THEFT/OTHER,Shaw,2024,1394
4583,ROBBERY,Shaw,2024,1394
4584,THEFT/OTHER,Capitol Hill,2024,1138
4585,THEFT/OTHER,Adams Morgan,2024,686
4586,ROBBERY,Dupont Circle,2024,696
4587,MOTOR VEHICLE THEFT,Shaw,2024,1394
4588,MOTOR VEHICLE THEFT,NoMa,2024,370
4589,THEFT/OTHER,Dupont Circle,2024,696
4590,THEFT F/AUTO,Anacostia,2024,177
4591,THEFT/OTHER,Capitol Hill,2024,1138
4592,THEFT/OTHER,Columbia Heights,2024,1545
4593,THEFT/OTHER,Columbia Heights,2024,1545
4594,THEFT/OTHER,Sixteenth Street Heights,2024,839
4595,THEFT F/AUTO,Columbia Heights,2024,1545
4596,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
4597,THEFT/OTHER,Dupont Circle,2024,696
4598,THEFT F/AUTO,Shaw,2024,1394
4599,THEFT F/AUTO,Adams Morgan,2024,686
4600,THEFT/OTHER,Navy Yard,2024,606
4601,ROBBERY,Columbia Heights,2024,1545
4602,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4603,THEFT/OTHER,Columbia Heights,2024,1545
4604,THEFT F/AUTO,Petworth,2024,433
4605,THEFT F/AUTO,Capitol Hill,2024,1138
4606,MOTOR VEHICLE THEFT,Anacostia,2024,177
4607,THEFT F/AUTO,Dupont Circle,2024,696
4608,THEFT/OTHER,Dupont Circle,2024,696
4609,THEFT/OTHER,Petworth,2024,433
4610,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
4611,THEFT/OTHER,Shaw,2024,1394
4612,THEFT F/AUTO,Columbia Heights,2024,1545
4613,THEFT F/AUTO,Petworth,2024,433
4614,THEFT/OTHER,Sixteenth Street Heights,2024,839
4615,ROBBERY,Shaw,2024,1394
4616,THEFT/OTHER,NoMa,2024,370
4617,THEFT F/AUTO,Columbia Heights,2024,1545
4618,THEFT F/AUTO,Shaw,2024,1394
4619,THEFT F/AUTO,Capitol Hill,2024,1138
4620,THEFT F/AUTO,Shaw,2024,1394
4621,THEFT/OTHER,Adams Morgan,2024,686
4622,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4623,THEFT F/AUTO,Shaw,2024,1394
4624,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4625,THEFT F/AUTO,Capitol Hill,2024,1138
4626,THEFT/OTHER,Columbia Heights,2024,1545
4627,THEFT/OTHER,Sixteenth Street Heights,2024,839
4628,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
4629,THEFT/OTHER,Adams Morgan,2024,686
4630,THEFT/OTHER,Sixteenth Street Heights,2024,839
4631,THEFT/OTHER,Shaw,2024,1394
4632,THEFT/OTHER,Petworth,2024,433
4633,THEFT/OTHER,Navy Yard,2024,606
4634,THEFT F/AUTO,U Street Corridor,2024,287
4635,THEFT F/AUTO,Capitol Hill,2024,1138
4636,THEFT F/AUTO,Dupont Circle,2024,696
4637,THEFT F/AUTO,Columbia Heights,2024,1545
4638,THEFT/OTHER,NoMa,2024,370
4639,THEFT F/AUTO,Petworth,2024,433
4640,BURGLARY,Anacostia,2024,177
4641,THEFT F/AUTO,Adams Morgan,2024,686
4642,THEFT/OTHER,Shaw,2024,1394
4643,ASSAULT W/DANGEROUS WEAPON,Navy Yard,2024,606
4644,HOMICIDE,Columbia Heights,2024,1545
4645,THEFT/OTHER,Capitol Hill,2024,1138
4646,THEFT/OTHER,Capitol Hill,2024,1138
4647,ROBBERY,Shaw,2024,1394
4648,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
4649,THEFT F/AUTO,Shaw,2024,1394
4650,ROBBERY,U Street Corridor,2024,287
4651,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2024,696
4652,THEFT/OTHER,Capitol Hill,2024,1138
4653,THEFT/OTHER,Sixteenth Street Heights,2024,839
4654,THEFT/OTHER,Sixteenth Street Heights,2024,839
4655,THEFT F/AUTO,Capitol Hill,2024,1138
4656,THEFT F/AUTO,Adams Morgan,2024,686
4657,ASSAULT W/DANGEROUS WEAPON,NoMa,2024,370
4658,THEFT/OTHER,Shaw,2024,1394
4659,THEFT/OTHER,Shaw,2024,1394
4660,THEFT/OTHER,Capitol Hill,2024,1138
4661,THEFT F/AUTO,Shaw,2024,1394
4662,THEFT/OTHER,Capitol Hill,2024,1138
4663,THEFT/OTHER,Capitol Hill,2024,1138
4664,ROBBERY,Capitol Hill,2024,1138
4665,THEFT/OTHER,Columbia Heights,2024,1545
4666,THEFT F/AUTO,Navy Yard,2024,606
4667,THEFT/OTHER,Dupont Circle,2024,696
4668,THEFT/OTHER,Adams Morgan,2024,686
4669,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4670,THEFT F/AUTO,Shaw,2024,1394
4671,THEFT/OTHER,Columbia Heights,2024,1545
4672,THEFT/OTHER,Dupont Circle,2024,696
4673,THEFT/OTHER,Columbia Heights,2024,1545
4674,THEFT/OTHER,Dupont Circle,2024,696
4675,THEFT/OTHER,Sixteenth Street Heights,2024,839
4676,BURGLARY,Columbia Heights,2024,1545
4677,THEFT/OTHER,Capitol Hill,2024,1138
4678,THEFT F/AUTO,Capitol Hill,2024,1138
4679,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
4680,MOTOR VEHICLE THEFT,Petworth,2024,433
4681,THEFT F/AUTO,Columbia Heights,2024,1545
4682,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4683,THEFT F/AUTO,Capitol Hill,2024,1138
4684,MOTOR VEHICLE THEFT,U Street Corridor,2024,287
4685,THEFT F/AUTO,Shaw,2024,1394
4686,THEFT/OTHER,Shaw,2024,1394
4687,THEFT/OTHER,Sixteenth Street Heights,2024,839
4688,THEFT F/AUTO,Capitol Hill,2024,1138
4689,THEFT F/AUTO,Navy Yard,2024,606
4690,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
4691,THEFT F/AUTO,Capitol Hill,2024,1138
4692,THEFT F/AUTO,Dupont Circle,2024,696
4693,THEFT/OTHER,Shaw,2024,1394
4694,THEFT F/AUTO,Navy Yard,2024,606
4695,THEFT/OTHER,Columbia Heights,2024,1545
4696,THEFT/OTHER,Shaw,2024,1394
4697,THEFT F/AUTO,Shaw,2024,1394
4698,THEFT/OTHER,Columbia Heights,2024,1545
4699,THEFT/OTHER,Columbia Heights,2024,1545
4700,THEFT/OTHER,Columbia Heights,2024,1545
4701,THEFT/OTHER,NoMa,2024,370
4702,THEFT/OTHER,Dupont Circle,2024,696
4703,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4704,MOTOR VEHICLE THEFT,Shaw,2024,1394
4705,THEFT F/AUTO,U Street Corridor,2024,287
4706,ROBBERY,Adams Morgan,2024,686
4707,THEFT/OTHER,Sixteenth Street Heights,2024,839
4708,ASSAULT W/DANGEROUS WEAPON,Anacostia,2024,177
4709,THEFT F/AUTO,Navy Yard,2024,606
4710,THEFT/OTHER,Shaw,2024,1394
4711,THEFT/OTHER,Adams Morgan,2024,686
4712,THEFT/OTHER,Petworth,2024,433
4713,THEFT/OTHER,Columbia Heights,2024,1545
4714,HOMICIDE,Navy Yard,2024,606
4715,THEFT/OTHER,Columbia Heights,2024,1545
4716,THEFT/OTHER,Shaw,2024,1394
4717,THEFT/OTHER,Sixteenth Street Heights,2024,839
4718,BURGLARY,Dupont Circle,2024,696
4719,BURGLARY,Columbia Heights,2024,1545
4720,THEFT/OTHER,Shaw,2024,1394
4721,THEFT/OTHER,Capitol Hill,2024,1138
4722,THEFT F/AUTO,Dupont Circle,2024,696
4723,THEFT/OTHER,Capitol Hill,2024,1138
4724,ASSAULT W/DANGEROUS WEAPON,Capitol Hill,2024,1138
4725,THEFT/OTHER,U Street Corridor,2024,287
4726,THEFT/OTHER,Sixteenth Street Heights,2024,839
4727,THEFT/OTHER,Columbia Heights,2024,1545
4728,THEFT/OTHER,Navy Yard,2024,606
4729,THEFT/OTHER,Sixteenth Street Heights,2024,839
4730,THEFT/OTHER,Capitol Hill,2024,1138
4731,ROBBERY,Capitol Hill,2024,1138
4732,THEFT/OTHER,Capitol Hill,2024,1138
4733,THEFT F/AUTO,Shaw,2024,1394
4734,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4735,THEFT F/AUTO,NoMa,2024,370
4736,ROBBERY,Adams Morgan,2024,686
4737,MOTOR VEHICLE THEFT,Shaw,2024,1394
4738,BURGLARY,NoMa,2024,370
4739,MOTOR VEHICLE THEFT,Anacostia,2024,177
4740,ROBBERY,Adams Morgan,2024,686
4741,ROBBERY,Petworth,2024,433
4742,THEFT/OTHER,Capitol Hill,2024,1138
4743,THEFT F/AUTO,Capitol Hill,2024,1138
4744,THEFT/OTHER,Shaw,2024,1394
4745,THEFT F/AUTO,Navy Yard,2024,606
4746,THEFT/OTHER,Navy Yard,2024,606
4747,THEFT/OTHER,Shaw,2024,1394
4748,THEFT F/AUTO,Adams Morgan,2024,686
4749,THEFT/OTHER,Columbia Heights,2024,1545
4750,THEFT/OTHER,Capitol Hill,2024,1138
4751,ROBBERY,Shaw,2024,1394
4752,ROBBERY,Columbia Heights,2024,1545
4753,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4754,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4755,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4756,ROBBERY,Capitol Hill,2024,1138
4757,ROBBERY,Shaw,2024,1394
4758,THEFT/OTHER,Adams Morgan,2024,686
4759,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
4760,THEFT/OTHER,Dupont Circle,2024,696
4761,THEFT F/AUTO,Petworth,2024,433
4762,ROBBERY,Columbia Heights,2024,1545
4763,ROBBERY,Columbia Heights,2024,1545
4764,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4765,THEFT/OTHER,Columbia Heights,2024,1545
4766,THEFT F/AUTO,Anacostia,2024,177
4767,BURGLARY,Capitol Hill,2024,1138
4768,THEFT F/AUTO,Petworth,2024,433
4769,THEFT/OTHER,Adams Morgan,2024,686
4770,THEFT/OTHER,Shaw,2024,1394
4771,THEFT/OTHER,NoMa,2024,370
4772,THEFT/OTHER,Columbia Heights,2024,1545
4773,ROBBERY,Columbia Heights,2024,1545
4774,THEFT/OTHER,Adams Morgan,2024,686
4775,THEFT/OTHER,Shaw,2024,1394
4776,THEFT/OTHER,Adams Morgan,2024,686
4777,MOTOR VEHICLE THEFT,Shaw,2024,1394
4778,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4779,BURGLARY,Adams Morgan,2024,686
4780,ASSAULT W/DANGEROUS WEAPON,Shaw,2024,1394
4781,THEFT/OTHER,Dupont Circle,2024,696
4782,THEFT/OTHER,Shaw,2024,1394
4783,THEFT/OTHER,Shaw,2024,1394
4784,THEFT F/AUTO,Shaw,2024,1394
4785,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4786,THEFT F/AUTO,U Street Corridor,2024,287
4787,ROBBERY,NoMa,2024,370
4788,THEFT/OTHER,Navy Yard,2024,606
4789,MOTOR VEHICLE THEFT,NoMa,2024,370
4790,THEFT/OTHER,Sixteenth Street Heights,2024,839
4791,THEFT/OTHER,Adams Morgan,2024,686
4792,THEFT/OTHER,Columbia Heights,2024,1545
4793,THEFT/OTHER,Shaw,2024,1394
4794,ROBBERY,Columbia Heights,2024,1545
4795,THEFT F/AUTO,Shaw,2024,1394
4796,THEFT F/AUTO,Petworth,2024,433
4797,THEFT F/AUTO,Shaw,2024,1394
4798,THEFT F/AUTO,Shaw,2024,1394
4799,THEFT/OTHER,Dupont Circle,2024,696
4800,THEFT/OTHER,Columbia Heights,2024,1545
4801,BURGLARY,Petworth,2024,433
4802,BURGLARY,Navy Yard,2024,606
4803,THEFT/OTHER,Shaw,2024,1394
4804,THEFT/OTHER,Capitol Hill,2024,1138
4805,THEFT/OTHER,Columbia Heights,2024,1545
4806,THEFT/OTHER,Columbia Heights,2024,1545
4807,THEFT/OTHER,Navy Yard,2024,606
4808,THEFT F/AUTO,Capitol Hill,2024,1138
4809,THEFT/OTHER,Adams Morgan,2024,686
4810,ROBBERY,Columbia Heights,2024,1545
4811,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4812,ROBBERY,Shaw,2024,1394
4813,THEFT F/AUTO,Columbia Heights,2024,1545
4814,THEFT F/AUTO,Petworth,2024,433
4815,THEFT F/AUTO,Shaw,2024,1394
4816,MOTOR VEHICLE THEFT,Shaw,2024,1394
4817,ROBBERY,Capitol Hill,2024,1138
4818,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4819,THEFT/OTHER,Adams Morgan,2024,686
4820,BURGLARY,Dupont Circle,2024,696
4821,THEFT/OTHER,Dupont Circle,2024,696
4822,THEFT/OTHER,Capitol Hill,2024,1138
4823,MOTOR VEHICLE THEFT,Dupont Circle,2024,696
4824,THEFT/OTHER,Dupont Circle,2024,696
4825,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4826,THEFT F/AUTO,Capitol Hill,2024,1138
4827,THEFT/OTHER,Shaw,2024,1394
4828,ROBBERY,Adams Morgan,2024,686
4829,THEFT/OTHER,Columbia Heights,2024,1545
4830,THEFT F/AUTO,Columbia Heights,2024,1545
4831,THEFT/OTHER,NoMa,2024,370
4832,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4833,ROBBERY,Shaw,2024,1394
4834,THEFT F/AUTO,Shaw,2024,1394
4835,MOTOR VEHICLE THEFT,Shaw,2024,1394
4836,ROBBERY,NoMa,2024,370
4837,ROBBERY,Adams Morgan,2024,686
4838,THEFT F/AUTO,Capitol Hill,2024,1138
4839,HOMICIDE,Anacostia,2024,177
4840,THEFT/OTHER,Shaw,2024,1394
4841,ROBBERY,Shaw,2024,1394
4842,THEFT F/AUTO,Columbia Heights,2024,1545
4843,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4844,THEFT/OTHER,Shaw,2024,1394
4845,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4846,ROBBERY,Sixteenth Street Heights,2024,839
4847,THEFT/OTHER,Sixteenth Street Heights,2024,839
4848,THEFT F/AUTO,Navy Yard,2024,606
4849,THEFT F/AUTO,Shaw,2024,1394
4850,MOTOR VEHICLE THEFT,Anacostia,2024,177
4851,ROBBERY,Columbia Heights,2024,1545
4852,THEFT/OTHER,Dupont Circle,2024,696
4853,THEFT F/AUTO,Capitol Hill,2024,1138
4854,THEFT F/AUTO,Shaw,2024,1394
4855,THEFT F/AUTO,Dupont Circle,2024,696
4856,BURGLARY,Navy Yard,2024,606
4857,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4858,THEFT/OTHER,Adams Morgan,2024,686
4859,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4860,THEFT/OTHER,Navy Yard,2024,606
4861,THEFT/OTHER,Sixteenth Street Heights,2024,839
4862,THEFT F/AUTO,Capitol Hill,2024,1138
4863,THEFT/OTHER,Petworth,2024,433
4864,THEFT/OTHER,Adams Morgan,2024,686
4865,THEFT F/AUTO,Columbia Heights,2024,1545
4866,THEFT/OTHER,Columbia Heights,2024,1545
4867,THEFT/OTHER,Sixteenth Street Heights,2024,839
4868,THEFT F/AUTO,Capitol Hill,2024,1138
4869,MOTOR VEHICLE THEFT,Adams Morgan,2024,686
4870,ROBBERY,Shaw,2024,1394
4871,THEFT/OTHER,Capitol Hill,2024,1138
4872,THEFT/OTHER,Sixteenth Street Heights,2024,839
4873,THEFT/OTHER,Capitol Hill,2024,1138
4874,BURGLARY,Shaw,2024,1394
4875,THEFT/OTHER,Adams Morgan,2024,686
4876,THEFT/OTHER,Capitol Hill,2024,1138
4877,MOTOR VEHICLE THEFT,NoMa,2024,370
4878,THEFT/OTHER,Sixteenth Street Heights,2024,839
4879,BURGLARY,Sixteenth Street Heights,2024,839
4880,THEFT/OTHER,Adams Morgan,2024,686
4881,THEFT F/AUTO,Capitol Hill,2024,1138
4882,THEFT F/AUTO,Petworth,2024,433
4883,THEFT/OTHER,Navy Yard,2024,606
4884,THEFT/OTHER,Columbia Heights,2024,1545
4885,THEFT/OTHER,Dupont Circle,2024,696
4886,THEFT/OTHER,Shaw,2024,1394
4887,BURGLARY,Shaw,2024,1394
4888,THEFT/OTHER,Shaw,2024,1394
4889,THEFT/OTHER,Sixteenth Street Heights,2024,839
4890,MOTOR VEHICLE THEFT,Anacostia,2024,177
4891,THEFT/OTHER,Sixteenth Street Heights,2024,839
4892,ROBBERY,Shaw,2024,1394
4893,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4894,BURGLARY,Anacostia,2024,177
4895,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2024,1545
4896,THEFT/OTHER,Shaw,2024,1394
4897,THEFT/OTHER,Adams Morgan,2024,686
4898,THEFT/OTHER,Columbia Heights,2024,1545
4899,THEFT/OTHER,Columbia Heights,2024,1545
4900,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4901,THEFT/OTHER,Navy Yard,2024,606
4902,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2024,839
4903,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4904,THEFT/OTHER,Capitol Hill,2024,1138
4905,THEFT/OTHER,Sixteenth Street Heights,2024,839
4906,THEFT F/AUTO,Shaw,2024,1394
4907,THEFT/OTHER,Columbia Heights,2024,1545
4908,THEFT/OTHER,Shaw,2024,1394
4909,THEFT F/AUTO,Shaw,2024,1394
4910,MOTOR VEHICLE THEFT,Capitol Hill,2024,1138
4911,THEFT/OTHER,Columbia Heights,2024,1545
4912,THEFT F/AUTO,Adams Morgan,2024,686
4913,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4914,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4915,BURGLARY,Navy Yard,2024,606
4916,MOTOR VEHICLE THEFT,Navy Yard,2024,606
4917,MOTOR VEHICLE THEFT,Columbia Heights,2024,1545
4918,THEFT F/AUTO,Sixteenth Street Heights,2024,839
4919,THEFT/OTHER,Shaw,2024,1394
4920,THEFT/OTHER,Adams Morgan,2024,686
4921,THEFT F/AUTO,Shaw,2024,1394
4922,ASSAULT W/DANGEROUS WEAPON,Petworth,2024,433
4923,THEFT F/AUTO,Anacostia,2024,177
4924,BURGLARY,Sixteenth Street Heights,2024,839
4925,THEFT/OTHER,Adams Morgan,2024,686
4926,THEFT/OTHER,Shaw,2024,1394
4927,THEFT/OTHER,Navy Yard,2024,606
4928,THEFT/OTHER,Capitol Hill,2024,1138
4929,BURGLARY,Sixteenth Street Heights,2024,839
4930,THEFT F/AUTO,Columbia Heights,2024,1545
4931,THEFT F/AUTO,Shaw,2024,1394
4932,THEFT/OTHER,Adams Morgan,2024,686
4933,THEFT/OTHER,NoMa,2024,370
4934,THEFT/OTHER,Adams Morgan,2024,686
4935,THEFT F/AUTO,Capitol Hill,2024,1138
4936,THEFT/OTHER,Columbia Heights,2024,1545
4937,THEFT F/AUTO,Shaw,2024,1394
4938,ROBBERY,Capitol Hill,2024,1138
4939,THEFT/OTHER,Shaw,2024,1394
4940,THEFT/OTHER,Navy Yard,2024,606
